Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
174,1.442,139.44749,640.02545,930.00525
175,1.45,131.33139,641.85162,929.53375
176,1.458,123.18866,639.49097,928.21686
177,1.467,113.99589,643.70532,927.09442
178,1.475,106.68296,643.80438,926.23706
179,1.483,98.07227,641.98016,924.24536
180,1.492,90.06612,644.77356,923.95752
181,1.5,81.39494,645.31641,922.72156
182,1.508,72.53437,644.07825,923.30975
183,1.517,63.28011,646.26428,922.38013
184,1.525,54.87811,645.36646,921.64215
185,1.533,46.66444,646.9989,920.50793
186,1.542,37.21834,645.37189,920.15308
187,1.55,27.78038,647.12946,919.53833
188,1.558,18.92763,647.90771,919.94489
189,1.567,10.08986,649.80371,919.51892
190,1.575,1.90571,649.45361,919.37463
191,1.583,-8.53258,649.48035,919.26843
192,1.592,-18.33033,649.6795,919.13538
193,1.6,-27.48747,648.79675,920.76703
194,1.608,-38.1587,649.33868,920.37964
195,1.617,-47.98901,649.97675,921.38751
196,1.625,-57.07486,650.35077,922.76483
197,1.633,-68.24101,651.04553,922.79156
198,1.642,-77.82233,651.03802,922.83545
199,1.65,-88.60533,651.185,923.81598
200,1.658,-98.58537,650.94098,924.8938
201,1.667,-109.74443,650.54108,925.3905
202,1.675,-119.62301,650.18378,925.99371
203,1.683,-132.1881,650.44141,926.79865
204,1.692,-142.44899,649.6076,927.65924
205,1.7,-152.59839,650.4613,928.55688
206,1.708,-163.07434,651.43958,929.13196
207,1.717,-174.66055,650.13879,930.11383
208,1.725,-185.75203,649.2605,930.05719
209,1.733,-196.73996,651.14252,931.15424
210,1.742,-207.74846,650.44775,932.15387
211,1.75,-218.04478,650.21277,932.74042
212,1.758,-229.87965,649.80023,933.91565
213,1.767,-240.88876,649.80566,934.89142
214,1.775,-251.81151,649.41266,935.65088
215,1.783,-261.84268,648.88696,937.01672
216,1.792,-273.89978,648.73657,938.19836
217,1.8,-284.90332,648.56799,939.28851
218,1.808,-296.19147,648.26007,941.08386
219,1.817,-307.71426,647.45587,941.57642
220,1.825,-319.35922,647.61859,943.98389
221,1.833,-330.49146,646.84827,944.8374
222,1.842,-341.98386,645.9292,946.75439
223,1.85,-353.13422,645.44257,947.98816
224,1.858,-363.77005,645.39545,949.20856
225,1.867,-374.63409,645.1496,951.05389
226,1.875,-385.24057,644.54938,952.37524
227,1.883,-396.2132,643.771,953.1167
228,1.892,-407.17294,644.27344,954.67969
229,1.9,-416.90875,644.00909,957.11121
230,1.908,-427.65405,645.66766,956.573
231,1.917,-438.01855,645.7912,958.43884
232,1.925,-449.56561,644.94202,959.83484
233,1.933,-460.72699,645.38422,961.2356
234,1.942,-470.98273,645.24695,962.0506
235,1.95,-480.15222,644.4278,962.03192
236,1.958,-489.86401,644.68219,962.36456
237,1.967,-499.97266,644.18414,963.57019
238,1.975,-510.452,644.49292,964.09338
239,1.983,-521.71625,645.23193,964.42236
240,1.992,-530.21332,644.43799,963.84674
241,2,-538.38165,644.59235,963.34827
242,2.008,-548.91693,646.77246,964.49268
243,2.017,-559.1098,646.19958,964.90369
244,2.025,-567.37781,646.29572,965.05188
245,2.033,-576.24811,645.8205,965.05682
246,2.042,-584.78998,647.45679,964.23334
247,2.05,-592.86621,646.72479,963.85492
248,2.058,-600.91278,646.94983,962.97363
249,2.067,-609.87067,648.88971,962.95355
250,2.075,-617.11212,648.25079,962.75934
251,2.083,-625.34589,648.53809,962.07532
252,2.092,-632.60168,649.28345,960.88629
253,2.1,-640.71887,649.67523,960.36908
254,2.108,-647.25049,650.68878,960.43567
255,2.117,-654.26465,650.65955,957.18744
256,2.125,-661.4093,652.06641,957.57336
257,2.133,-668.57526,652.40631,956.71472
258,2.142,-674.37512,652.39398,956.05176
259,2.15,-680.16974,654.00635,953.29865
260,2.158,-686.41174,654.46252,952.57904
261,2.167,-692.84747,653.87396,952.01697
262,2.175,-698.16846,655.37726,951.401
263,2.183,-704.60602,656.18011,950.98792
264,2.192,-709.75256,657.70251,950.69482
265,2.2,-713.70813,656.6825,949.83344
266,2.208,-719.66241,657.88098,948.83826
267,2.217,-724.73114,658.77087,947.17059
268,2.225,-730.25598,660.30237,945.65594
269,2.233,-734.53278,660.22107,945.1463
270,2.242,-740.47864,662.24823,944.32556
271,2.25,-744.71826,661.3327,942.63831
272,2.258,-748.69153,664.29352,942.65125
273,2.267,-753.10358,663.74005,941.54828
274,2.275,-758.05957,664.63885,941.51868
275,2.283,-762.75385,665.38965,940.94714
276,2.292,-767.25769,666.51099,939.38538
277,2.3,-770.71338,666.80176,938.9505
278,2.308,-775.27917,667.86969,939.20935
279,2.317,-778.99609,668.30157,938.52917
280,2.325,-784.53699,669.96167,938.45422
281,2.333,-789.08142,670.7229,938.18683
282,2.342,-793.18298,670.15717,937.29828
283,2.35,-798.20374,671.86163,936.79236
284,2.358,-802.96472,673.6944,937.08496
285,2.367,-807.73834,673.43054,936.94714
286,2.375,-810.77332,674.72717,936.20459
287,2.383,-816.06793,675.84027,935.61993
288,2.392,-820.22968,675.78412,935.57697
289,2.4,-825.94421,676.69556,934.92261
290,2.408,-831.19153,677.11963,934.38275
291,2.417,-835.73926,678.22156,933.91602
292,2.425,-841.05493,679.18756,933.21124
293,2.433,-846.15228,679.77747,933.25763
294,2.442,-851.57782,681.00665,931.92242
295,2.45,-856.9928,681.61591,931.60083
296,2.458,-862.8916,681.69635,930.37274
297,2.467,-868.22308,681.18323,929.91083
298,2.475,-875.20166,683.64105,929.48547
299,2.483,-881.90869,683.6723,928.44281
300,2.492,-887.74426,684.7926,927.30457
301,2.5,-893.29779,685.89532,926.81085
302,2.508,-899.44849,686.10156,925.8692
303,2.517,-905.16687,686.15692,924.77185
304,2.525,-913.5592,687.06073,924.21674
305,2.533,-919.98102,688.1134,923.75616
306,2.542,-925.8941,688.58527,921.34644
307,2.55,-933.22369,688.32373,921.38721
308,2.558,-940.64856,689.6521,919.86938
309,2.567,-946.65765,688.8197,918.94379
310,2.575,-956.32837,690.60516,918.37207
311,2.583,-962.88348,691.09045,917.54205
312,2.592,-970.39453,690.73181,915.7785
313,2.6,-979.20679,690.87048,915.02289
314,2.608,-986.6228,692.90662,913.99011
315,2.617,-994.13617,693.02789,913.3028
316,2.625,-1002.29523,692.91168,911.84576
317,2.633,-1010.62909,695.03546,910.26642
318,2.642,-1020.77576,694.92285,909.48065
319,2.65,-1028.35718,695.62842,907.38196
320,2.658,-1037.0127,697.09473,907.81555
321,2.667,-1045.24365,696.92407,906.82574
322,2.675,-1055.56934,697.77808,906.20984
323,2.683,-1062.69812,698.36938,903.89001
324,2.692,-1072.53503,699.81244,902.78687
325,2.7,-1081.4585,700.2934,902.60352
326,2.708,-1091.2998,701.02911,901.65808
327,2.717,-1099.19348,701.10138,901.27557
328,2.725,-1108.89893,701.25043,900.91583
329,2.733,-1117.78223,703.12354,900.11633
330,2.742,-1127.94995,703.0943,901.0838
331,2.75,-1136.15515,703.07153,900.80902
332,2.758,-1146.84326,704.49799,901.29388
333,2.767,-1155.24438,704.30908,901.04926
334,2.775,-1166.04761,704.32941,903.13055
335,2.783,-1173.32397,703.62024,902.85291
336,2.792,-1184.64246,704.33649,904.05774
337,2.8,-1194.09778,705.17542,905.65173
338,2.808,-1203.66577,704.38995,906.58484
339,2.817,-1215.19031,704.96405,909.12915
340,2.825,-1222.58447,703.43079,908.37885
341,2.833,-1232.5116,704.0257,909.37073
342,2.842,-1242.54211,702.7605,912.10895
343,2.85,-1254.19116,703.66748,913.17017
344,2.858,-1262.35034,703.32916,913.31506
345,2.867,-1271.54919,702.08417,913.83923
346,2.875,-1281.34241,702.21582,915.4519
347,2.883,-1293.44128,701.93829,917.43616
348,2.892,-1302.6499,701.52911,918.11725
349,2.9,-1312.08972,700.32135,918.50378
350,2.908,-1323.56787,700.09454,921.35779
351,2.917,-1332.85352,698.77557,921.99701
352,2.925,-1340.87683,697.83508,921.56171
353,2.933,-1353.20337,697.89264,923.87982
354,2.942,-1359.21484,695.74396,923.50299
355,2.95,-1370.11951,694.53082,925.3147
356,2.958,-1381.91809,694.84534,929.17419
357,2.967,-1389.97717,693.16119,927.26501
358,2.975,-1399.3208,692.2052,928.68433
359,2.983,-1409.12683,691.85437,929.77142
360,2.992,-1418.7522,690.81171,930.53284
361,3,-1430.92529,690.14172,932.62396
362,3.008,-1438.63135,688.84363,932.28455
363,3.017,-1447.38794,687.18567,933.2226
364,3.025,-1456.82874,686.77008,933.69769
365,3.033,-1466.92456,685.40918,934.18207
366,3.042,-1476.44934,684.6153,936.22131
367,3.05,-1486.65308,684.18835,937.07574
368,3.058,-1496.0658,681.81403,935.94434
369,3.067,-1504.76746,680.04962,936.49048
370,3.075,-1516.42798,679.0752,936.59491
371,3.083,-1524.67944,677.01318,937.16632
372,3.092,-1534.302,676.26093,937.06854
373,3.1,-1543.94373,675.20862,937.50134
374,3.108,-1552.49231,673.69324,937.34314
375,3.117,-1562.67542,671.90179,937.97546
376,3.125,-1571.85156,670.14935,937.22266
377,3.133,-1580.81714,668.75024,937.44293
378,3.142,-1590.95313,667.1413,937.90851
379,3.15,-1599.84924,665.36469,937.30292
380,3.158,-1608.82324,663.45349,937.22894
381,3.167,-1618.07703,661.70667,936.79266
382,3.175,-1626.59192,660.6651,936.59766
383,3.183,-1636.20789,659.17188,937.00336
384,3.192,-1645.78223,657.02246,936.13763
385,3.2,-1654.23145,655.72668,936.52557
386,3.208,-1663.30591,654.46747,936.73102
387,3.217,-1672.03015,653.00519,937.12726
388,3.225,-1681.45276,651.03278,936.96863
389,3.233,-1689.11072,649.67456,937.02747
390,3.242,-1697.0896,648.04175,938.01465
391,3.25,-1704.7533,645.91266,937.69977
392,3.258,-1713.34851,644.50195,939.28168
393,3.267,-1721.47009,643.12994,939.25818
394,3.275,-1730.5564,641.26678,940.08398
395,3.283,-1737.3457,639.73572,940.5437
396,3.292,-1743.96423,638.70612,941.23395
397,3.3,-1752.01123,636.41595,942.60382
