Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
247,2.05,484.72162,247.72993,878.23346
248,2.058,477.03696,247.10536,878.09418
249,2.067,468.17145,248.71146,877.8595
250,2.075,460.41177,248.68167,877.34808
251,2.083,451.52936,248.76129,877.15314
252,2.092,443.59915,250.19183,876.50513
253,2.1,434.60629,250.26176,876.82373
254,2.108,425.98682,250.53287,876.70264
255,2.117,417.25537,249.81013,877.36572
256,2.125,408.21799,251.35941,877.80328
257,2.133,399.78702,251.00874,878.56873
258,2.142,390.46439,252.38142,879.64667
259,2.15,381.74661,252.82568,880.60834
260,2.158,372.31125,253.42177,882.30048
261,2.167,363.21802,253.13884,883.61328
262,2.175,354.13779,254.14937,885.29218
263,2.183,345.55533,253.63757,887.086
264,2.192,335.49747,255.37285,889.16266
265,2.2,327.48251,256.1951,889.95654
266,2.208,317.8338,256.67749,891.60925
267,2.217,310.46912,257.64786,893.19513
268,2.225,300.5152,258.05115,895.45819
269,2.233,292.49936,257.89987,896.04767
270,2.242,283.29449,259.12927,897.49323
271,2.25,274.49088,259.88351,898.95844
272,2.258,266.07596,260.80194,899.98956
273,2.267,257.36032,260.87375,901.16058
274,2.275,248.68976,263.21194,901.38098
275,2.283,239.83771,261.84137,902.09161
276,2.292,230.61806,262.16733,903.65106
277,2.3,223.60094,262.88635,904.17322
278,2.308,215.4079,263.522,904.92999
279,2.317,206.7892,263.1214,905.66614
280,2.325,197.77258,263.25488,906.1571
281,2.333,190.50896,262.62659,906.19775
282,2.342,182.3893,263.57352,906.84729
283,2.35,173.76326,263.64267,907.79498
284,2.358,166.26031,262.31638,908.38727
285,2.367,158.48257,261.46564,908.93243
286,2.375,151.07924,262.38889,909.23883
287,2.383,143.94255,262.90906,909.65918
288,2.392,136.0029,261.86902,909.85492
289,2.4,128.49878,261.31757,910.64783
290,2.408,120.9194,261.21036,910.59973
291,2.417,113.89989,260.3623,910.49396
292,2.425,107.72514,260.3829,911.21857
293,2.433,100.28376,260.74741,911.46692
294,2.442,92.67414,260.5575,911.06049
295,2.45,86.88318,258.89508,910.93933
296,2.458,79.71744,258.99353,910.78345
297,2.467,73.32941,258.37869,910.5946
298,2.475,67.03876,257.75909,910.82739
299,2.483,60.47012,257.08972,910.72552
300,2.492,54.01151,256.84839,909.91937
301,2.5,47.60965,255.60692,909.22394
302,2.508,40.7107,254.83585,908.94574
303,2.517,34.91432,254.71292,909.07397
304,2.525,29.26826,253.021,908.30811
305,2.533,23.24341,252.12711,907.43079
306,2.542,17.86273,252.37007,907.07251
307,2.55,10.94667,250.29243,906.00104
308,2.558,5.62154,250.92964,905.74408
309,2.567,-0.03167,249.08867,904.69354
310,2.575,-5.44214,249.02937,903.38763
311,2.583,-11.12774,247.4068,902.43408
312,2.592,-16.31993,247.43523,901.7309
313,2.6,-22.61163,246.99129,900.7226
314,2.608,-27.85936,246.26738,899.35681
315,2.617,-33.26577,245.57954,897.64587
316,2.625,-38.62934,244.87672,896.73804
317,2.633,-44.03593,244.11604,894.96332
318,2.642,-49.21738,243.74899,894.04584
319,2.65,-54.03369,241.86101,892.909
320,2.658,-58.91855,242.05087,892.08984
321,2.667,-64.02528,241.70041,891.16174
322,2.675,-67.85519,240.96953,890.36145
323,2.683,-73.04619,239.62775,889.8288
324,2.692,-77.6315,239.71466,889.60132
325,2.7,-81.76722,237.90056,889.37836
326,2.708,-86.60471,237.52339,889.65631
327,2.717,-90.81603,238.10228,889.03149
328,2.725,-94.06493,236.76845,889.46606
329,2.733,-98.13998,236.29967,888.8324
330,2.742,-102.46323,235.47845,889.59967
331,2.75,-106.69134,234.33116,889.36072
332,2.758,-110.40244,233.73666,890.03711
333,2.767,-114.08057,233.87013,889.92188
334,2.775,-118.66959,233.66504,889.8031
335,2.783,-122.74734,232.9994,890.21008
336,2.792,-126.93121,232.7925,890.1709
337,2.8,-130.51379,232.88649,890.14178
338,2.808,-134.91695,232.5029,889.74402
339,2.817,-138.04909,232.32129,889.3183
340,2.825,-141.20894,232.34892,888.62952
341,2.833,-146.48309,231.57651,888.50055
342,2.842,-149.72786,231.40085,888.51605
343,2.85,-152.86209,230.76982,887.58026
344,2.858,-157.50319,230.80905,887.18097
345,2.867,-161.99442,230.94014,886.66986
346,2.875,-166.28593,231.12076,885.80951
347,2.883,-169.93585,231.66196,883.65875
348,2.892,-172.9131,231.838,886.18286
349,2.9,-175.98146,231.39888,885.84253
350,2.908,-180.46873,231.97943,886.21021
351,2.917,-184.06787,231.45094,885.54437
352,2.925,-188.64014,231.22881,885.55023
353,2.933,-192.42657,231.42793,884.90424
354,2.942,-196.07217,231.79071,884.79736
355,2.95,-200.51984,232.22874,884.65021
356,2.958,-205.24979,233.19102,883.99701
357,2.967,-208.61406,231.72784,883.60144
358,2.975,-214.15787,231.62898,883.9151
359,2.983,-218.18054,231.40524,883.87592
360,2.992,-222.03563,232.44554,883.49457
361,3,-226.96822,232.38484,882.79584
362,3.008,-231.19145,233.42825,882.70563
363,3.017,-236.24458,233.30789,882.07111
364,3.025,-241.80002,233.19823,882.1875
365,3.033,-246.19588,232.72479,882.27386
366,3.042,-250.72768,232.78908,881.61823
367,3.05,-256.29343,233.63466,881.66095
368,3.058,-261.81552,234.39024,880.99036
369,3.067,-266.24899,233.71785,880.83752
370,3.075,-271.97247,234.12823,880.89539
371,3.083,-277.41211,234.0582,879.46478
372,3.092,-282.20306,234.8006,879.40326
373,3.1,-287.87308,234.56079,878.93689
374,3.108,-294.67447,235.02496,878.4635
375,3.117,-300.71191,235.29507,877.99707
376,3.125,-306.84363,236.45659,877.70624
377,3.133,-313.22375,236.15646,877.4433
378,3.142,-319.06552,237.2068,876.54364
379,3.15,-325.46808,237.61497,876.11407
380,3.158,-331.14899,237.35701,875.49353
381,3.167,-338.35614,237.77768,873.97241
382,3.175,-345.21619,238.02817,873.69653
383,3.183,-351.81555,238.3857,873.48218
384,3.192,-358.85684,239.25905,872.74268
385,3.2,-366.36676,239.86929,872.67072
386,3.208,-374.4624,239.7402,872.46362
387,3.217,-381.72076,240.709,871.25281
388,3.225,-388.40533,242.78346,870.75275
389,3.233,-396.63077,243.91974,870.74341
390,3.242,-404.97455,244.55966,870.71539
391,3.25,-413.26779,244.97159,869.62482
392,3.258,-420.82803,246.4473,869.6911
393,3.267,-429.13116,247.28426,869.63196
394,3.275,-437.25229,248.104,869.70343
395,3.283,-445.4892,248.44144,869.55463
396,3.292,-454.10464,249.45067,869.34918
397,3.3,-462.75882,249.89281,869.95544
398,3.308,-471.6004,251.15959,871.22174
399,3.317,-480.60519,251.82243,871.73334
400,3.325,-487.89871,252.31432,872.88904
401,3.333,-496.7998,254.12614,874.57465
402,3.342,-504.59015,255.8831,875.56372
403,3.35,-513.50531,257.29779,876.90186
404,3.358,-521.94824,258.54272,877.82141
405,3.367,-529.64307,259.26352,879.22668
406,3.375,-538.29547,260.24197,881.08154
407,3.383,-546.5174,260.63196,881.59875
408,3.392,-555.39716,261.72711,882.86182
409,3.4,-563.22894,263.32227,883.6308
410,3.408,-572.86169,265.03662,884.7218
411,3.417,-582.32611,265.65765,884.90747
412,3.425,-589.43561,267.59067,887.00537
413,3.433,-598.18811,268.40854,886.78003
414,3.442,-606.33704,268.4657,887.32361
415,3.45,-615.84265,269.65237,888.17896
416,3.458,-623.88995,270.20044,888.74969
417,3.467,-632.78607,271.09103,888.89709
418,3.475,-640.36682,271.3053,889.17883
419,3.483,-649.95416,271.88696,889.56299
420,3.492,-657.88977,272.03793,890.396
421,3.5,-665.77936,272.80112,891.13159
422,3.508,-674.60175,272.96964,891.49213
423,3.517,-682.56378,272.60632,892.32721
424,3.525,-690.54663,272.32101,892.97638
425,3.533,-698.95721,272.60535,894.74713
426,3.542,-706.46887,272.4816,895.45197
427,3.55,-713.30078,272.39264,895.7663
428,3.558,-722.53156,273.28848,896.65521
429,3.567,-729.05109,273.35556,896.87988
430,3.575,-736.51428,273.31296,897.6712
431,3.583,-744.53522,273.59204,898.7627
432,3.592,-752.16907,273.25793,898.76416
433,3.6,-759.7818,273.75717,899.59003
434,3.608,-765.88501,273.30533,899.81372
435,3.617,-773.72681,273.45987,900.9574
436,3.625,-780.41449,273.39264,900.39203
437,3.633,-788.00812,273.33231,900.53204
438,3.642,-794.56091,273.07297,900.70923
439,3.65,-801.22302,272.28308,899.95117
440,3.658,-808.60455,272.16684,900.4079
441,3.667,-815.70404,272.91708,900.25726
442,3.675,-823.15546,272.24149,900.18707
443,3.683,-828.26746,271.46048,899.86627
444,3.692,-834.17181,270.78625,899.47583
445,3.7,-841.76355,270.89505,899.18958
446,3.708,-847.34229,270.15427,898.39606
447,3.717,-852.47028,269.87469,898.13574
448,3.725,-860.15448,269.36356,897.302
449,3.733,-866.11188,269.62405,897.17114
450,3.742,-872.07239,268.4086,896.05798
451,3.75,-877.43848,269.23666,895.5517
452,3.758,-884.11749,268.55133,894.78192
453,3.767,-888.39178,267.77634,893.79535
454,3.775,-894.30908,267.44647,893.11035
455,3.783,-899.63214,267.26031,892.31744
456,3.792,-905.84253,267.25455,891.81824
457,3.8,-911.69208,267.11493,890.76752
458,3.808,-915.92853,266.81024,890.21576
459,3.817,-921.8429,266.45383,888.5827
460,3.825,-926.42999,266.617,887.15698
461,3.833,-932.27924,266.40063,886.88037
462,3.842,-936.38446,265.33939,885.78845
463,3.85,-941.40979,266.30731,885.83618
464,3.858,-945.18701,264.7692,884.70959
465,3.867,-950.51392,265.10165,884.31799
466,3.875,-955.04407,265.0687,883.92004
467,3.883,-958.8457,264.35242,883.61957
468,3.892,-963.82251,263.99493,883.63049
469,3.9,-968.57043,264.05432,883.55481
470,3.908,-971.27228,264.3306,883.25214
471,3.917,-976.3291,264.41956,883.38446
472,3.925,-979.67871,263.71359,883.29968
473,3.933,-984.66235,264.30313,883.09875
