Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
610,5.075,1259.77026,144.96599,1323.31384
611,5.083,1261.76855,145.54111,1323.57556
612,5.092,1267.43921,143.29114,1323.16992
613,5.1,1271.04639,146.81113,1323.27502
614,5.108,1277.41211,144.78796,1322.01245
615,5.117,1278.77393,145.67111,1321.55396
616,5.125,1284.70654,142.85481,1321.15417
617,5.133,1288.44531,145.43889,1321.00732
618,5.142,1294.40808,143.87624,1321.47351
619,5.15,1295.10596,143.76019,1321.43457
620,5.158,1300.80444,142.03229,1321.00806
621,5.167,1305.54797,145.69264,1320.52808
622,5.175,1309.82642,143.42853,1320.57031
623,5.183,1311.83057,143.88669,1320.75537
624,5.192,1317.26489,141.89107,1319.63965
625,5.2,1324.62354,141.30469,1317.11816
626,5.208,1324.6958,142.05698,1317.63977
627,5.217,1329.56201,141.39642,1317.07373
628,5.225,1334.27954,140.66122,1317.44348
629,5.233,1337.61279,136.24944,1317.08472
630,5.242,1340.50488,137.16226,1316.25378
631,5.25,1345.85315,134.82539,1314.98254
632,5.258,1349.65479,135.12381,1313.63916
633,5.267,1354.79309,135.55902,1313.70593
634,5.275,1360.19409,133.51646,1313.78381
635,5.283,1362.68445,133.60115,1314.05701
636,5.292,1366.73352,129.32123,1310.80896
637,5.3,1372.20947,127.46072,1311.51111
638,5.308,1373.3363,126.89278,1310.33936
639,5.317,1379.6405,124.57656,1308.6991
640,5.325,1383.02832,120.43063,1306.2832
641,5.333,1388.35596,120.37559,1307.43091
642,5.342,1393.85803,121.51412,1307.57715
643,5.35,1399.28101,119.39576,1307.88135
644,5.358,1405.56738,116.90051,1307.42932
645,5.367,1404.66797,113.46397,1307.02429
646,5.375,1411.94446,112.37251,1305.34497
647,5.383,1416.21118,109.7114,1304.27063
648,5.392,1421.68225,106.69302,1305.33228
649,5.4,1424.11975,104.53074,1305.19446
650,5.408,1429.50012,103.08363,1306.63623
651,5.417,1433.56885,100.63644,1306.76648
652,5.425,1438.87805,98.33733,1307.45227
653,5.433,1443.00598,95.38141,1307.53381
654,5.442,1447.31421,94.49959,1307.9093
655,5.45,1451.33655,91.63713,1308.28052
656,5.458,1457.25427,88.65242,1309.45911
657,5.467,1459.68665,86.28272,1309.84619
658,5.475,1464.48987,84.83243,1311.15674
659,5.483,1469.92493,83.6931,1312.73511
