Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
612,5.092,1308.24402,-284.03146,898.93384
613,5.1,1309.78638,-284.62271,899.59204
614,5.108,1312.90479,-283.73624,899.93768
615,5.117,1316.60071,-285.50891,898.26465
616,5.125,1319.52783,-285.33951,898.82141
617,5.133,1322.74597,-286.89185,899.05933
618,5.142,1325.44751,-285.72617,899.25836
619,5.15,1327.43567,-285.59753,899.35071
620,5.158,1332.50708,-286.9191,898.39063
621,5.167,1334.15735,-286.90948,898.68146
622,5.175,1338.79089,-289.38052,898.71088
623,5.183,1340.52075,-288.70676,898.31293
624,5.192,1346.15649,-290.51257,898.24469
625,5.2,1349.70215,-290.2269,897.3736
626,5.208,1354.30774,-291.93414,896.2619
627,5.217,1358.37646,-293.87039,896.82098
628,5.225,1360.60388,-294.01224,895.97931
629,5.233,1366.63513,-296.35339,896.92859
630,5.242,1372.19775,-297.43842,896.43481
631,5.25,1375.15686,-297.16721,895.53009
632,5.258,1380.72437,-298.38867,894.08105
633,5.267,1383.1189,-298.84769,892.64618
634,5.275,1389.39563,-299.51605,892.76111
635,5.283,1395.64392,-301.44907,892.34723
636,5.292,1401.28613,-303.56644,891.36157
637,5.3,1404.63586,-304.03174,890.60889
638,5.308,1409.52332,-306.05307,890.03174
639,5.317,1415.82312,-306.57123,889.06921
640,5.325,1422.67737,-308.81689,886.76984
641,5.333,1428.68481,-311.06924,885.34918
642,5.342,1432.62476,-312.44019,884.62854
643,5.35,1439.19739,-313.40103,883.56567
644,5.358,1445.9032,-314.02209,883.07758
645,5.367,1451.67444,-316.29816,883.04401
646,5.375,1457.87329,-317.27454,881.92664
647,5.383,1464.7926,-318.94223,879.8172
648,5.392,1469.45142,-318.0618,879.69684
649,5.4,1475.59583,-320.08243,879.07953
650,5.408,1482.75403,-321.44977,879.91803
651,5.417,1489.57678,-323.20578,879.552
652,5.425,1495.80725,-325.57904,879.2829
653,5.433,1501.76282,-327.13718,879.31384
654,5.442,1508.32166,-327.44897,878.22266
655,5.45,1513.9187,-327.77216,879.08069
656,5.458,1520.55127,-330.43039,879.10974
657,5.467,1527.07642,-330.99304,879.54767
658,5.475,1534.99365,-332.43985,879.92957
659,5.483,1541.34375,-334.70551,880.64838
