Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
606,5.042,1254.03113,-143.79663,1011.26965
607,5.05,1259.36719,-142.56932,1011.05908
608,5.058,1261.02454,-143.41699,1010.61029
609,5.067,1264.66943,-140.91071,1011.71045
610,5.075,1267.20251,-142.09076,1011.82428
611,5.083,1272.07104,-139.57854,1011.5365
612,5.092,1273.17664,-139.90036,1010.58636
613,5.1,1278.28516,-139.09874,1010.78485
614,5.108,1280.83093,-140.28278,1010.89929
615,5.117,1283.40356,-138.29671,1010.98395
616,5.125,1288.57092,-141.84219,1012.07489
617,5.133,1289.52734,-142.32933,1010.95551
618,5.142,1295.81519,-141.68694,1011.55347
619,5.15,1299.99622,-141.68851,1012.28613
620,5.158,1302.36853,-142.39592,1011.00031
621,5.167,1304.67554,-143.69189,1010.96045
622,5.175,1308.91418,-145.70299,1010.53284
623,5.183,1315.57922,-141.64929,1010.95093
624,5.192,1320.43799,-144.36847,1009.89282
625,5.2,1321.50647,-144.78613,1009.02704
626,5.208,1324.60181,-146.52292,1008.97388
627,5.217,1331.29163,-146.03867,1007.76581
628,5.225,1335.34009,-146.45926,1006.55389
629,5.233,1341.63306,-147.76585,1006.47601
630,5.242,1344.41528,-149.05159,1005.15253
631,5.25,1347.72095,-149.84181,1005.43298
632,5.258,1351.17505,-154.36737,1005.0426
633,5.267,1360.65735,-151.96162,1002.00928
634,5.275,1363.00964,-153.27681,1001.96759
635,5.283,1367.23267,-155.45595,1001.04004
636,5.292,1371.33191,-156.87413,1001.00525
637,5.3,1377.04639,-155.98198,999.69507
638,5.308,1385.4043,-157.05757,998.62372
639,5.317,1389.17517,-159.7209,997.06836
640,5.325,1392.79089,-162.51863,996.09308
641,5.333,1398.58691,-164.97105,993.64935
642,5.342,1404.71143,-164.62848,994.38196
643,5.35,1412.40991,-164.52989,992.63239
644,5.358,1417.8418,-167.0934,991.69434
645,5.367,1420.86121,-169.1953,990.87628
646,5.375,1425.93286,-172.6962,989.94342
647,5.383,1432.24561,-172.19621,989.70001
648,5.392,1440.38074,-172.6524,990.00336
649,5.4,1445.75964,-175.12814,990.23395
650,5.408,1450.51807,-177.13148,989.41302
651,5.417,1456.88037,-176.91592,989.25671
652,5.425,1461.49243,-181.56583,989.09235
653,5.433,1467.6333,-181.44072,990.02808
654,5.442,1472.86145,-183.35649,990.59644
655,5.45,1478.09521,-185.27667,991.16693
656,5.458,1481.58667,-186.97917,991.83276
657,5.467,1489.8739,-187.4706,992.14526
658,5.475,1497.06982,-190.49297,992.38464
659,5.483,1500.22034,-191.65582,990.97314
