Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
612,5.092,1359.65991,-257.56091,965.88739
613,5.1,1363.63159,-257.84921,966.07849
614,5.108,1365.76794,-258.01602,965.59735
615,5.117,1368.97632,-258.28384,965.67999
616,5.125,1372.59058,-259.06085,965.84888
617,5.133,1375.05725,-259.78262,965.29742
618,5.142,1378.65308,-260.10287,964.69922
619,5.15,1382.50452,-260.19058,964.51617
620,5.158,1384.09766,-260.92514,964.39404
621,5.167,1389.11682,-261.01035,964.646
622,5.175,1392.24756,-262.17795,964.29144
623,5.183,1397.13306,-262.936,964.33722
624,5.192,1400.00488,-263.52316,963.83484
625,5.2,1404.63147,-265.13553,962.84143
626,5.208,1408.54443,-265.37799,962.71747
627,5.217,1412.53052,-266.74582,962.42725
628,5.225,1416.79883,-267.37219,962.039
629,5.233,1421.08118,-267.90268,961.38214
630,5.242,1425.65674,-270.43588,960.52814
631,5.25,1430.1543,-271.12445,960.74768
632,5.258,1435.01111,-271.78598,959.57104
633,5.267,1440.38647,-273.94077,959.38824
634,5.275,1444.48706,-274.11621,958.07196
635,5.283,1448.98572,-275.44839,957.5163
636,5.292,1455.15344,-276.8652,955.99249
637,5.3,1460.06055,-277.72379,955.89307
638,5.308,1464.93579,-279.55667,955.07587
639,5.317,1470.38855,-281.22986,953.85284
640,5.325,1476.22363,-282.77414,953.04309
641,5.333,1481.98608,-283.83209,951.68781
642,5.342,1487.81421,-285.5929,951.0509
643,5.35,1492.74988,-285.6925,949.15771
644,5.358,1499.35925,-287.31937,948.97467
645,5.367,1505.63013,-289.13068,948.09772
646,5.375,1510.995,-290.32782,948.02448
647,5.383,1517.42493,-291.60309,947.71893
648,5.392,1522.37793,-292.57736,946.72284
649,5.4,1528.87097,-294.5372,946.75238
650,5.408,1535.14331,-296.12302,946.74329
651,5.417,1541.23657,-295.73407,945.95856
652,5.425,1547.76367,-297.28439,946.68842
653,5.433,1553.26428,-299.02155,947.17938
654,5.442,1559.62207,-300.4314,947.4754
655,5.45,1565.84131,-301.37369,947.12994
656,5.458,1571.56982,-302.50522,948.47491
657,5.467,1577.45325,-304.78577,948.60931
658,5.475,1583.94092,-305.69113,949.59222
659,5.483,1589.93933,-306.69321,950.06989
