Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z
587,4.883,1304.3689,-45.4163,1311.53503
588,4.892,1307.93408,-44.31499,1311.58801
589,4.9,1312.45581,-43.53366,1311.15869
590,4.908,1316.98682,-42.83663,1311.86877
591,4.917,1319.85852,-41.28566,1310.84351
592,4.925,1323.95654,-40.97993,1310.98169
593,4.933,1327.80774,-40.38555,1311.19727
594,4.942,1332.74731,-39.57163,1313.02649
595,4.95,1336.17017,-39.33185,1312.1073
596,4.958,1340.13062,-38.15045,1312.28943
597,4.967,1344.85229,-38.65808,1312.73499
598,4.975,1346.89917,-34.11212,1312.55579
599,4.983,1350.41357,-33.94323,1312.84558
600,4.992,1354.6532,-33.38268,1312.2594
601,5,1358.74158,-33.0681,1312.08179
602,5.008,1362.7876,-32.46646,1311.63513
603,5.017,1368.49353,-35.88053,1313.10315
604,5.025,1371.7522,-33.72039,1313.31506
605,5.033,1377.3562,-34.46985,1313.49182
606,5.042,1380.75818,-33.97463,1313.43152
607,5.05,1384.24084,-32.60719,1312.54077
608,5.058,1388.10291,-32.89539,1312.0957
609,5.067,1388.92529,-27.09166,1311.89746
610,5.075,1392.25781,-26.89898,1311.85156
611,5.083,1396.93726,-26.08698,1311.18738
612,5.092,1400.95227,-25.94601,1311.12805
613,5.1,1404.73535,-26.81955,1310.77795
614,5.108,1409,-26.68529,1310.70459
615,5.117,1413.22559,-26.23673,1310.06531
616,5.125,1417.02954,-26.62363,1309.54407
617,5.133,1420.82581,-26.49228,1308.948
618,5.142,1424.58667,-26.20694,1308.66016
619,5.15,1432.25476,-33.72792,1308.46143
620,5.158,1436.63184,-33.99913,1308.34839
621,5.167,1441.05212,-33.73276,1308.15601
622,5.175,1444.86426,-35.19699,1308.14709
623,5.183,1449.80554,-35.52422,1307.68103
624,5.192,1453.26929,-35.60494,1307.47937
625,5.2,1458.13464,-35.98899,1307.14954
626,5.208,1460.99268,-36.12638,1305.92175
627,5.217,1465.29431,-37.23641,1305.30469
628,5.225,1468.01343,-33.54373,1305.79224
629,5.233,1472.22498,-34.12295,1305.61084
630,5.242,1479.35046,-39.84229,1303.8667
631,5.25,1482.85608,-40.65673,1303.32849
632,5.258,1487.69202,-41.3257,1302.04651
633,5.267,1491.50964,-41.85126,1301.60657
634,5.275,1496.02307,-43.79005,1300.8175
635,5.283,1501.25928,-45.65672,1299.78809
636,5.292,1505.87219,-46.09568,1299.02112
637,5.3,1510.16357,-47.79758,1298.5813
638,5.308,1514.43335,-48.46711,1297.52869
639,5.317,1520.57288,-50.31133,1297.30542
640,5.325,1523.6698,-50.82787,1296.20898
641,5.333,1528.54163,-52.44814,1294.93494
642,5.342,1533.70728,-54.38269,1294.08594
643,5.35,1538.55981,-56.49176,1293.89465
644,5.358,1543.06775,-57.633,1293.37073
645,5.367,1548.54358,-59.63376,1292.96216
646,5.375,1553.88525,-60.62462,1292.39075
647,5.383,1557.9458,-62.96952,1291.86145
648,5.392,1563.17261,-64.65735,1291.93298
649,5.4,1567.32288,-65.70695,1291.86121
650,5.408,1572.66418,-67.3241,1291.97986
651,5.417,1577.55176,-68.18034,1292.1106
652,5.425,1582.50305,-71.13445,1292.37988
653,5.433,1587.58044,-73.07695,1293.12561
654,5.442,1592.21143,-75.32954,1293.78674
655,5.45,1596.65271,-76.58475,1294.30701
656,5.458,1601.17419,-79.43131,1295.77832
657,5.467,1606.59509,-80.53854,1296.11438
658,5.475,1610.59436,-83.25248,1297.28955
659,5.483,1615.08398,-84.62704,1297.79504
