Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
586,4.875,1220.06909,-248.08643,1049.8429
587,4.883,1222.46045,-246.27113,1049.93018
588,4.892,1224.73413,-244.77406,1050.28406
589,4.9,1229.0509,-243.29179,1051.00818
590,4.908,1232.71008,-243.93358,1050.95264
591,4.917,1234.995,-241.59224,1051.20105
592,4.925,1237.17358,-240.304,1051.87488
593,4.933,1239.19385,-238.56645,1052.27893
594,4.942,1241.82837,-236.9314,1052.44495
595,4.95,1245.82288,-238.27356,1052.61096
596,4.958,1248.82983,-236.86963,1052.97742
597,4.967,1250.76465,-235.33929,1053.29443
598,4.975,1252.53162,-234.60649,1053.39978
599,4.983,1253.57397,-233.02242,1053.48279
600,4.992,1257.37366,-232.01555,1053.66577
601,5,1261.89197,-231.38702,1054.13965
602,5.008,1263.10132,-230.92699,1055.54871
603,5.017,1264.6167,-230.28156,1055.44226
604,5.025,1267.7981,-227.9977,1055.19189
605,5.033,1271.35596,-228.3317,1055.05261
606,5.042,1274.11743,-229.11739,1056.49573
607,5.05,1275.99316,-228.29529,1055.93286
608,5.058,1279.56287,-226.70747,1055.28894
609,5.067,1283.26392,-227.41605,1055.3429
610,5.075,1285.55322,-227.4101,1055.13464
611,5.083,1287.80127,-227.11343,1054.56519
612,5.092,1292.21436,-226.97565,1054.8407
613,5.1,1294.66931,-226.03467,1054.60962
614,5.108,1297.45081,-226.05537,1055.46204
615,5.117,1301.74219,-227.79507,1055.42676
616,5.125,1305.12964,-226.06934,1055.76965
617,5.133,1309.71777,-228.02695,1055.90271
618,5.142,1312.01428,-226.71233,1055.92285
619,5.15,1316.46436,-228.37166,1056.06311
620,5.158,1319.4491,-228.33902,1055.69714
621,5.167,1323.63,-228.7551,1055.3822
622,5.175,1327.38,-228.06213,1054.3678
623,5.183,1331.88818,-229.50142,1054.92615
624,5.192,1334.44763,-229.77727,1054.38782
625,5.2,1339.57568,-231.68867,1054.50537
626,5.208,1341.69812,-231.00003,1054.29907
627,5.217,1347.71472,-230.96742,1053.30725
628,5.225,1350.88196,-231.54813,1051.7052
629,5.233,1354.87988,-233.50854,1050.81604
630,5.242,1360.87537,-235.35927,1050.98401
631,5.25,1363.52808,-235.69609,1050.40479
632,5.258,1370.60876,-237.06523,1049.05359
633,5.267,1375.42273,-238.23978,1049.27893
634,5.275,1377.74158,-238.44572,1048.56262
635,5.283,1383.3988,-240.83682,1048.70447
636,5.292,1390.38245,-240.59596,1045.31702
637,5.3,1393.55371,-240.86215,1044.45374
638,5.308,1398.30518,-242.7715,1043.72473
639,5.317,1404.47766,-245.90224,1043.17029
640,5.325,1409.91809,-248.85109,1042.13269
641,5.333,1414.79395,-249.0871,1041.37402
642,5.342,1420.55249,-249.33824,1039.99854
643,5.35,1425.91992,-251.57297,1038.15894
644,5.358,1431.12427,-252.95905,1037.24597
645,5.367,1438.07385,-254.55235,1037.29785
646,5.375,1444.89038,-256.97162,1038.27856
647,5.383,1448.72571,-257.14862,1036.53284
648,5.392,1454.6582,-259.30527,1035.85596
649,5.4,1459.61487,-261.21643,1035.19666
650,5.408,1467.32544,-261.59952,1035.01526
651,5.417,1472.91626,-262.98676,1034.74487
652,5.425,1478.69592,-267.08014,1035.12659
653,5.433,1482.32458,-267.42667,1033.6311
654,5.442,1488.73572,-269.46997,1034.58142
655,5.45,1495.87756,-270.35895,1035.75977
656,5.458,1501.82678,-271.76306,1035.37659
657,5.467,1507.41284,-273.92438,1036.00818
658,5.475,1511.28479,-276.04388,1036.10657
659,5.483,1516.39978,-278.14526,1036.46729
