Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
613,5.1,1401.23096,-296.06021,833.99115
614,5.108,1404.64502,-296.58572,834.07147
615,5.117,1407.34277,-297.4086,833.55743
616,5.125,1409.34119,-298.36206,833.19775
617,5.133,1412.4043,-299.35141,833.11877
618,5.142,1414.84119,-299.05157,832.85559
619,5.15,1418.87891,-300.90961,832.33954
620,5.158,1421.72913,-300.965,832.95203
621,5.167,1424.06055,-300.44113,832.37128
622,5.175,1427.4635,-301.91422,831.74005
623,5.183,1431.76123,-302.65717,831.40332
624,5.192,1435.53064,-304.96686,830.80884
625,5.2,1438.59277,-305.11911,830.82422
626,5.208,1442.76575,-305.93939,830.44415
627,5.217,1447.77881,-307.77963,829.45734
628,5.225,1451.79138,-309.19763,829.53754
629,5.233,1455.51367,-309.61633,828.88788
630,5.242,1459.86658,-311.65729,828.2179
631,5.25,1465.13916,-312.82166,827.69464
632,5.258,1469.10046,-313.29715,827.3681
633,5.267,1475.19055,-316.2883,826.74664
634,5.275,1478.81592,-316.70532,825.34381
635,5.283,1484.55554,-317.68286,824.91272
636,5.292,1489.46631,-318.53125,823.27142
637,5.3,1495.52991,-320.59772,822.96967
638,5.308,1500.97192,-321.59775,821.99023
639,5.317,1505.41687,-322.37573,821.4201
640,5.325,1512.28894,-324.89728,820.77466
641,5.333,1517.41431,-325.28253,819.21002
642,5.342,1523.13135,-326.51416,818.57813
643,5.35,1530.14075,-329.16434,817.67291
644,5.358,1536.28687,-330.58929,816.98145
645,5.367,1541.71667,-330.47952,816.12909
646,5.375,1548.74719,-332.38599,815.84888
647,5.383,1554.48584,-331.68127,814.68561
648,5.392,1560.95642,-334.02261,814.48975
649,5.4,1568.30188,-335.0737,815.07556
650,5.408,1575.0481,-336.00418,815.43646
651,5.417,1580.38013,-336.40491,814.26672
652,5.425,1587.0144,-337.37903,815.05115
653,5.433,1594.29895,-338.12726,815.39948
654,5.442,1600.1488,-338.12933,816.15948
655,5.45,1607.58923,-339.98642,816.54681
656,5.458,1614.99976,-341.5412,817.54797
657,5.467,1620.2616,-341.86139,817.38293
658,5.475,1628.19092,-342.26883,818.1701
659,5.483,1634.17212,-343.38022,819.18341
