Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
612,5.092,1361.31726,-330.7677,842.97339
613,5.1,1363.17529,-331.25262,842.4892
614,5.108,1364.96033,-331.30194,843.06842
615,5.117,1369.13403,-332.77286,842.60437
616,5.125,1370.61267,-332.18195,842.79669
617,5.133,1374.61853,-333.03412,842.25
618,5.142,1377.48071,-333.58337,842.48688
619,5.15,1379.5072,-334.40601,842.30334
620,5.158,1383.36279,-335.36124,842.61615
621,5.167,1386.02014,-335.91925,842.46844
622,5.175,1391.25439,-337.5083,843.29346
623,5.183,1393.06738,-337.18817,840.97058
624,5.192,1397.24402,-338.56769,840.66052
625,5.2,1401.72742,-340.09558,841.77002
626,5.208,1404.7616,-340.79477,840.625
627,5.217,1409.15259,-341.47888,840.47345
628,5.225,1414.16492,-342.86328,841.21552
629,5.233,1418.89441,-344.53006,840.64215
630,5.242,1420.78577,-344.51297,838.78467
631,5.25,1427.61902,-345.9949,838.30939
632,5.258,1430.37268,-347.20502,836.99078
633,5.267,1436.80774,-348.72159,836.88818
634,5.275,1441.80774,-350.47482,838.31244
635,5.283,1446.08948,-351.88095,835.81885
636,5.292,1450.48608,-352.92227,833.51013
637,5.3,1456.6344,-354.20279,833.58575
638,5.308,1462.45544,-355.63687,833.39508
639,5.317,1468.31372,-356.71085,832.42432
640,5.325,1473.72046,-357.83865,830.76245
641,5.333,1479.55981,-360.56616,830.40625
642,5.342,1485.11865,-361.30359,829.14783
643,5.35,1491.25366,-362.43063,827.5368
644,5.358,1496.53528,-363.41013,826.20404
645,5.367,1502.61011,-365.23773,826.16882
646,5.375,1509.18103,-365.41855,825.76959
647,5.383,1516.76587,-366.53458,824.6037
648,5.392,1523.28113,-368.31186,824.22876
649,5.4,1529.40735,-369.68753,823.42108
650,5.408,1534.95361,-370.3981,823.82916
651,5.417,1542.59766,-370.78186,824.04108
652,5.425,1549.44592,-372.83142,824.57697
653,5.433,1555.755,-372.96979,824.13861
654,5.442,1562.72791,-373.80225,824.02356
655,5.45,1570.09888,-375.58279,824.37756
656,5.458,1575.87524,-376.10919,824.505
657,5.467,1582.9408,-377.44327,825.81549
658,5.475,1590.64197,-378.56256,826.05988
659,5.483,1596.47998,-378.69977,826.77209
