Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
173,1.433,275.37271,-525.00964,932.26337
174,1.442,283.3367,-525.0473,932.35352
175,1.45,292.10571,-523.54266,932.99255
176,1.458,299.78085,-522.20392,934.33887
177,1.467,307.88229,-522.54706,935.01135
178,1.475,314.12216,-521.54468,935.13947
179,1.483,322.62192,-522.09418,935.70862
180,1.492,329.30933,-520.40344,937.18457
181,1.5,336.8519,-519.80316,938.33002
182,1.508,345.59097,-517.12207,938.68671
183,1.517,351.82224,-520.14587,938.56989
184,1.525,359.10425,-517.07776,939.38672
185,1.533,366.34714,-516.98376,940.65668
186,1.542,374.00217,-516.81451,941.95972
187,1.55,380.96262,-516.02289,942.38165
188,1.558,388.0032,-515.63226,942.39948
189,1.567,394.34167,-515.37408,943.95569
190,1.575,401.73544,-514.3963,944.62018
191,1.583,407.31418,-513.49701,945.03717
192,1.592,414.87976,-514.33917,945.70959
193,1.6,421.96811,-512.93292,946.60699
194,1.608,427.85779,-513.87006,946.78223
195,1.617,434.18799,-512.6236,948.20105
196,1.625,440.91965,-512.06183,948.82294
197,1.633,446.91788,-510.25089,949.1922
198,1.642,454.18094,-510.39594,950.48346
199,1.65,460.41644,-508.33215,951.8363
200,1.658,466.58463,-509.65799,952.0072
201,1.667,472.91583,-507.79495,952.83215
202,1.675,479.69907,-508.55606,953.86713
203,1.683,484.79782,-507.3844,954.69922
204,1.692,492.4238,-507.98209,955.89343
205,1.7,498.29584,-505.71695,956.3952
206,1.708,499.72971,-511.40726,955.27252
207,1.717,508.08563,-509.38312,956.12439
208,1.725,516.55859,-507.99924,956.56195
209,1.733,522.20374,-507.63867,956.896
210,1.742,528.51868,-508.24591,957.23022
211,1.75,534.75403,-507.98315,956.61688
212,1.758,543.45886,-506.99332,956.72089
213,1.767,551.17059,-504.96451,957.11633
214,1.775,556.26422,-505.80447,957.46875
215,1.783,562.58447,-506.5972,957.24615
216,1.792,570.53406,-505.41226,956.74554
217,1.8,577.14551,-506.09836,956.09503
218,1.808,583.75824,-506.10629,956.10809
219,1.817,589.78857,-507.10068,955.86823
220,1.825,594.65845,-509.25589,956.02106
221,1.833,601.62598,-509.80475,955.71667
222,1.842,606.93359,-508.87173,953.47137
223,1.85,614.7901,-509.3819,953.14655
224,1.858,622.19147,-508.6217,952.80359
225,1.867,627.68781,-509.82205,951.59851
226,1.875,634.6806,-510.62317,950.60583
227,1.883,641.72906,-512.62878,949.18372
228,1.892,649.21045,-510.87418,948.2561
229,1.9,657.16724,-510.30347,947.2193
230,1.908,664.7821,-510.88361,946.39404
231,1.917,670.3324,-512.43854,945.09393
232,1.925,677.28412,-513.46368,943.67303
233,1.933,684.50397,-513.04669,942.22015
234,1.942,692.5553,-513.97162,940.80243
235,1.95,700.05487,-514.90063,939.47186
236,1.958,709.19769,-513.96399,939.21014
237,1.967,714.92444,-513.05219,936.19049
238,1.975,721.34222,-516.63239,935.16803
239,1.983,730.56708,-517.26233,932.83234
240,1.992,738.99109,-517.18695,932.86102
241,2,748.41083,-517.67377,931.02081
242,2.008,755.85071,-518.05322,929.21118
243,2.017,763.44635,-519.59412,927.263
244,2.025,771.33795,-519.74353,926.67761
245,2.033,779.56616,-522.29401,925.40228
246,2.042,789.11853,-523.80963,924.64667
247,2.05,798.23621,-523.49915,923.59827
248,2.058,806.7439,-524.52356,921.95538
249,2.067,815.67053,-525.01489,920.84045
250,2.075,823.15387,-526.56091,920.79443
251,2.083,831.17517,-527.71777,920.00922
252,2.092,839.62445,-528.55499,919.97058
253,2.1,847.04999,-530.02563,919.33899
254,2.108,856.02893,-530.17181,919.61969
255,2.117,862.48669,-529.59265,920.21051
256,2.125,872.10779,-532.10345,920.69025
257,2.133,879.99078,-533.11023,921.23004
258,2.142,887.98712,-533.80005,922.51959
259,2.15,895.94135,-532.62793,923.00732
260,2.158,905.02313,-535.75232,924.20856
261,2.167,912.5437,-536.49023,925.18219
262,2.175,921.63348,-536.40845,926.04022
263,2.183,928.92841,-537.17719,926.15796
264,2.192,938.60437,-537.65955,928.07928
265,2.2,946.50134,-538.45001,929.22534
266,2.208,953.20618,-539.38544,929.23651
267,2.217,962.58917,-538.87115,930.3576
268,2.225,970.75745,-540.66852,930.59869
269,2.233,978.44592,-541.33905,932.11688
270,2.242,986.6123,-541.77185,932.94592
271,2.25,994.80731,-541.96228,933.80865
272,2.258,1002.08386,-542.60809,932.61206
273,2.267,1012.97198,-542.07922,937.38617
274,2.275,1021.87598,-541.73346,938.57544
275,2.283,1029.75989,-541.84399,939.20404
276,2.292,1036.53601,-543.64636,939.66052
277,2.3,1043.52954,-543.80157,940.46106
278,2.308,1050.00232,-547.09967,937.927
279,2.317,1058.86719,-546.97064,939.54413
280,2.325,1065.91125,-548.461,939.30377
281,2.333,1073.3186,-548.96899,941.01605
282,2.342,1082.78259,-550.02594,941.23938
283,2.35,1088.57874,-549.68994,941.53333
284,2.358,1095.21045,-549.77142,942.25745
285,2.367,1106.01086,-551.06317,942.85657
286,2.375,1112.724,-551.03534,943.56732
287,2.383,1119.09229,-551.76392,944.02435
288,2.392,1127.87683,-551.71198,943.68237
289,2.4,1135.26453,-552.78662,943.51349
290,2.408,1143.55066,-552.67279,944.26038
291,2.417,1150.84167,-553.47437,944.26868
292,2.425,1158.34058,-553.60632,944.08044
293,2.433,1168.0863,-553.89392,944.11957
294,2.442,1174.34167,-554.15753,943.31287
295,2.45,1183.0282,-554.57098,942.53998
296,2.458,1190.19971,-555.94739,942.39526
297,2.467,1197.80505,-555.71478,941.68652
298,2.475,1205.50952,-556.16888,941.60693
299,2.483,1214.43774,-555.43085,939.92267
300,2.492,1221.29211,-557.09808,940.14709
301,2.5,1230.02832,-556.95569,938.66833
302,2.508,1239.25549,-557.42987,939.03223
303,2.517,1247.82983,-557.41254,938.88507
304,2.525,1255.31079,-558.38977,938.3631
305,2.533,1263.33569,-558.11511,937.71912
306,2.542,1271.1189,-557.8902,935.73279
307,2.55,1280.64636,-559.0647,935.58752
308,2.558,1288.38208,-559.25787,934.78357
309,2.567,1295.73853,-559.7843,935.03357
310,2.575,1304.03271,-561.09552,934.03961
311,2.583,1312.19946,-560.98425,934.30054
312,2.592,1321.50537,-561.40417,932.72693
313,2.6,1330.2323,-561.12317,934.24091
314,2.608,1337.40808,-561.23383,933.8335
315,2.617,1345.70093,-561.67645,935.79602
316,2.625,1353.62769,-561.50189,933.38885
317,2.633,1361.7804,-562.45947,934.01776
318,2.642,1370.72937,-562.3775,935.18823
319,2.65,1379.90247,-562.64197,935.48676
320,2.658,1386.53381,-562.49701,935.88116
321,2.667,1394.52258,-562.25665,935.90948
322,2.675,1402.7699,-562.37579,937.16107
323,2.683,1410.43225,-563.86816,937.64215
324,2.692,1418.21448,-564.48621,937.76257
325,2.7,1426.70081,-564.61432,941.51825
326,2.708,1433.74243,-564.04132,941.43219
327,2.717,1440.65186,-563.30896,941.35815
328,2.725,1448.84985,-562.73352,943.13397
329,2.733,1456.26685,-563.7655,944.40295
330,2.742,1463.89014,-564.39923,946.73059
331,2.75,1470.08521,-564.5462,946.7251
332,2.758,1478.8938,-563.81537,949.50653
333,2.767,1485.35608,-563.34564,949.79907
334,2.775,1493.34033,-563.53693,952.37292
335,2.783,1499.8562,-563.79626,952.65698
336,2.792,1507.76245,-564.15161,955.02173
337,2.8,1515.18384,-563.65283,955.69586
338,2.808,1522.03625,-563.05219,956.54321
339,2.817,1529.86011,-562.75922,957.97473
340,2.825,1535.73401,-561.58887,958.92993
341,2.833,1543.91882,-562.95435,960.81482
342,2.842,1549.88965,-562.12177,961.27002
343,2.85,1557.27612,-562.52521,962.90021
344,2.858,1563.28625,-562.38904,964.07416
345,2.867,1570.16248,-562.05011,964.74268
346,2.875,1577.07275,-561.62012,965.39404
347,2.883,1584.12024,-561.89978,968.4884
348,2.892,1590.90894,-562.85516,968.61877
349,2.9,1598.51123,-562.09271,967.97571
350,2.908,1604.95776,-561.99731,970.35254
351,2.917,1611.98767,-561.97284,970.19373
352,2.925,1618.33301,-561.92273,971.01617
353,2.933,1625.19482,-562.17883,971.18329
354,2.942,1632.08301,-561.33679,970.25867
355,2.95,1637.67236,-562.55219,971.10071
356,2.958,1645.37488,-562.34839,971.72687
357,2.967,1651.81641,-562.38678,970.36853
358,2.975,1657.90942,-561.73901,971.43054
359,2.983,1665.79541,-561.00488,969.79248
360,2.992,1671.76038,-561.06219,970.21301
361,3,1678.38696,-562.3783,969.4472
362,3.008,1685.90149,-562.03503,970.68402
363,3.017,1691.20862,-563.13409,970.68634
364,3.025,1697.84729,-561.54004,969.03107
365,3.033,1704.58704,-561.17615,967.7016
366,3.042,1711.63879,-561.45795,967.92017
367,3.05,1717.19226,-563.0506,968.11761
368,3.058,1723.92749,-562.33984,966.55927
369,3.067,1730.2229,-562.27753,966.44849
370,3.075,1737.81885,-561.15582,963.2749
371,3.083,1744.93372,-560.43774,963.86011
372,3.092,1752.50586,-560.50342,962.31964
373,3.1,1757.99683,-560.11292,959.94025
374,3.108,1765.80103,-560.97351,959.23438
375,3.117,1771.06799,-561.85388,959.35376
376,3.125,1778.37366,-560.73071,957.82635
377,3.133,1786.87622,-559.68774,956.0365
378,3.142,1794.02368,-559.58118,954.15009
379,3.15,1800.34094,-559.08667,952.20099
380,3.158,1807.05286,-560.34546,950.75958
381,3.167,1815.3075,-560.90533,949.87842
382,3.175,1822.8468,-559.89624,948.63257
383,3.183,1830.21912,-560.20953,946.92401
384,3.192,1835.72131,-558.97278,945.2713
385,3.2,1844.59082,-558.66156,944.48541
386,3.208,1852.12939,-558.97699,942.58563
387,3.217,1859.90039,-559.69995,940.59009
388,3.225,1867.99304,-559.89075,939.74664
389,3.233,1875.50378,-559.85004,937.66022
390,3.242,1883.44263,-559.54041,936.02655
391,3.25,1891.86279,-560.66376,935.1059
392,3.258,1899.68384,-560.6637,933.87085
393,3.267,1907.79492,-560.60095,932.09198
394,3.275,1916.22107,-560.19904,931.12756
395,3.283,1925.70544,-562.39172,929.80292
396,3.292,1934.19409,-562.72833,929.35046
397,3.3,1941.77979,-561.84149,926.66028
398,3.308,1950.35986,-562.09888,925.99731
399,3.317,1960.13477,-564.79419,925.33435
400,3.325,1968.09375,-564.60187,924.24268
401,3.333,1977.28125,-564.9447,924.23029
402,3.342,1985.32544,-565.5412,922.90479
