Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
257,2.133,853.05579,-494.50018,940.70648
258,2.142,861.52222,-496.32971,942.9165
259,2.15,869.89587,-496.82016,943.78705
260,2.158,877.58197,-496.5932,944.47723
261,2.167,884.87262,-498.44247,943.86639
262,2.175,893.3996,-498.53052,946.45978
263,2.183,900.6286,-500.35754,945.91174
264,2.192,910.08337,-500.95593,948.91376
265,2.2,918.47192,-501.33969,949.65106
266,2.208,926.10931,-502.43231,950.4632
267,2.217,933.58722,-503.17917,951.49194
268,2.225,941.92963,-503.68323,953.41516
269,2.233,950.22729,-504.57031,952.93573
270,2.242,958.07886,-504.80008,952.91528
271,2.25,964.92224,-506.86618,953.23615
272,2.258,974.30682,-507.3237,955.28094
273,2.267,982.21576,-507.11127,955.20459
274,2.275,989.74109,-508.51025,956.99493
275,2.283,997.9281,-509.40048,957.67749
276,2.292,1006.51361,-509.66705,958.33002
277,2.3,1013.63452,-510.09943,957.92383
278,2.308,1021.48633,-511.79074,959.70007
279,2.317,1028.1908,-511.74667,960.08636
280,2.325,1036.44604,-511.65289,960.48682
281,2.333,1043.44482,-512.39008,960.6001
282,2.342,1050.3175,-513.81055,962.27344
283,2.35,1057.95996,-514.37531,962.20068
284,2.358,1065.78418,-515.44043,963.04144
285,2.367,1073.98035,-515.55017,963.81976
286,2.375,1081.99353,-515.3197,964.16937
287,2.383,1089.55884,-516.39935,964.18719
288,2.392,1097.17603,-516.67126,964.08105
289,2.4,1105.29333,-517.96259,963.45313
290,2.408,1112.16296,-517.09064,964.23474
291,2.417,1120.79907,-518.00952,964.33704
292,2.425,1127.91479,-519.25171,964.75854
293,2.433,1136.45251,-519.29053,963.52747
294,2.442,1143.11133,-520.84064,963.69641
295,2.45,1151.87439,-520.85577,962.9129
296,2.458,1159.72864,-520.97211,961.9317
297,2.467,1166.00134,-521.61298,961.96869
298,2.475,1174.60352,-521.93555,960.28552
299,2.483,1182.94409,-521.91656,959.95355
300,2.492,1190.3114,-522.22345,959.12836
301,2.5,1198.90759,-522.47424,958.56799
302,2.508,1207.13208,-522.98615,958.17633
303,2.517,1214.41235,-524.2616,956.7735
304,2.525,1223.37109,-523.35394,954.18359
305,2.533,1231.7594,-523.85687,954.34302
306,2.542,1239.19287,-523.90179,953.60822
307,2.55,1247.99377,-525.31683,953.6087
308,2.558,1255.14612,-525.51605,952.63647
309,2.567,1264.28699,-525.82281,952.20398
310,2.575,1273.33142,-526.37988,951.22455
311,2.583,1281.72852,-524.849,950.78369
312,2.592,1289.95203,-525.26392,950.37219
313,2.6,1297.73523,-526.68036,952.10046
314,2.608,1305.46777,-526.83917,951.72217
315,2.617,1314.31982,-526.33606,951.09613
316,2.625,1322.45459,-526.06323,949.17334
317,2.633,1331.20715,-525.67145,950.30518
318,2.642,1339.60254,-525.93207,951.53815
319,2.65,1346.52478,-525.76447,950.86963
320,2.658,1354.71545,-526.28119,951.05444
321,2.667,1362.52405,-525.83051,951.56274
322,2.675,1371.03027,-526.68073,953.52686
323,2.683,1379.99316,-526.8208,953.93365
324,2.692,1388.02917,-527.31836,954.54449
325,2.7,1396.15271,-528.40002,954.58551
326,2.708,1403.63477,-527.91498,956.68781
327,2.717,1410.81409,-527.88483,957.73303
328,2.725,1417.97717,-527.9198,958.41809
329,2.733,1426.46387,-527.16602,959.8963
330,2.742,1434.08545,-528.00745,961.57123
331,2.75,1441.24133,-528.42383,962.6698
332,2.758,1448.37964,-526.81537,963.71411
333,2.767,1455.93384,-525.68597,965.81836
334,2.775,1463.02026,-525.47528,966.43457
335,2.783,1471.24915,-525.73901,969.08673
336,2.792,1477.51086,-525.05444,969.16528
337,2.8,1484.50928,-525.31268,970.68732
338,2.808,1491.87317,-524.93573,973.16821
339,2.817,1499.4978,-525.64246,973.9173
340,2.825,1505.7677,-524.27148,974.20404
341,2.833,1513.72046,-525.68158,975.69489
342,2.842,1520.73193,-525.12579,978.22894
343,2.85,1526.8783,-526.06757,980.85938
344,2.858,1533.85571,-526.01361,981.74829
345,2.867,1540.33008,-525.59546,980.81146
346,2.875,1546.19421,-526.75311,981.30298
347,2.883,1555.55896,-524.95123,985.21643
348,2.892,1561.47925,-525.05109,984.84418
349,2.9,1568.97803,-524.64099,986.53333
350,2.908,1575.59387,-523.72845,987.47766
351,2.917,1581.75916,-524.69391,986.20648
352,2.925,1588.50916,-524.57611,987.0531
353,2.933,1595.24365,-524.30945,985.71649
354,2.942,1601.16528,-525.2738,986.18781
355,2.95,1606.6427,-524.43414,986.47833
356,2.958,1614.22009,-524.10303,988.1037
357,2.967,1620.04456,-524.22443,987.53088
358,2.975,1628.07385,-524.68799,987.92566
359,2.983,1632.87732,-525.21729,985.94727
360,2.992,1639.78748,-525.05609,987.17194
361,3,1646.57825,-524.58569,986.36346
362,3.008,1653.01904,-525.14612,985.98395
363,3.017,1659.59985,-525.66656,985.3028
364,3.025,1665.12683,-525.27228,984.86896
365,3.033,1671.4834,-525.92804,983.66235
366,3.042,1677.99243,-525.58533,982.4729
367,3.05,1684.88501,-525.84863,981.8949
368,3.058,1691.78918,-526.72644,981.52087
369,3.067,1698.84106,-523.99652,981.46588
370,3.075,1705.89063,-524.3161,980.01587
371,3.083,1712.98828,-523.46893,979.54156
372,3.092,1720.42798,-525.41931,978.71008
373,3.1,1727.27026,-524.60077,977.07367
374,3.108,1733.80798,-525.17529,976.9201
375,3.117,1739.96838,-524.77222,975.3963
376,3.125,1747.30005,-525.12952,974.46484
377,3.133,1754.36609,-524.04828,972.18597
378,3.142,1760.77148,-524.1004,971.01227
379,3.15,1768.7345,-523.3053,969.89996
380,3.158,1775.69214,-522.40417,969.17822
381,3.167,1783.81812,-524.13763,967.89667
382,3.175,1790.57141,-524.20032,965.66217
383,3.183,1798.85608,-523.36206,965.00488
384,3.192,1805.18396,-523.11603,963.35382
385,3.2,1813.34717,-523.07764,962.18652
386,3.208,1821.33862,-523.87457,960.21936
387,3.217,1827.57019,-524.1568,958.72754
388,3.225,1835.93262,-523.9361,957.86334
389,3.233,1844.92773,-524.57654,956.10065
390,3.242,1852.26648,-523.68433,954.49316
391,3.25,1860.56946,-525.19995,953.49731
392,3.258,1868.98425,-525.46057,952.33154
393,3.267,1876.30115,-525.216,951.45081
394,3.275,1884.38062,-525.34998,949.96021
395,3.283,1894.10779,-527.08966,948.75165
396,3.292,1902.19116,-526.62366,947.75684
397,3.3,1911.36096,-527.93842,947.21857
398,3.308,1920.32568,-529.06989,946.44019
399,3.317,1928.48352,-529.28571,944.98602
400,3.325,1936.80615,-528.62518,943.42493
401,3.333,1944.86975,-529.13922,942.43787
402,3.342,1953.93469,-530.45935,943.04572
