Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
263,2.183,679.51251,-408.2742,1271.22278,776.78278,-576.12512,1229.90979
264,2.192,687.58228,-408.70682,1271.17517,785.11261,-577.31549,1229.42603
265,2.2,694.85187,-411.55835,1271.74268,793.43665,-578.4754,1229.64844
266,2.208,704.10345,-413.16208,1272.94519,801.19177,-579.07269,1230.32959
267,2.217,711.55774,-413.39151,1273.55396,809.57935,-581.99725,1231.33569
268,2.225,718.58966,-415.8078,1273.96423,817.6571,-582.75232,1231.28345
269,2.233,726.4093,-416.10269,1275.5625,826.02582,-584.05627,1231.21228
270,2.242,732.80414,-418.57867,1276.80127,835.34601,-584.37769,1232.27576
271,2.25,742.5285,-417.85928,1278.00818,843.08496,-585.36761,1232.28564
272,2.258,748.61304,-419.77042,1278.47937,851.21259,-586.14362,1232.71985
273,2.267,756.10083,-419.98468,1279.578,859.47583,-587.44586,1234.29089
274,2.275,764.39728,-420.96341,1280.63513,867.14789,-587.72644,1234.8374
275,2.283,771.21716,-421.35767,1280.854,875.61938,-588.64056,1234.48352
276,2.292,777.83502,-423.47198,1281.91565,883.36456,-589.29858,1236.02673
277,2.3,785.36737,-424.28482,1282.06104,892.01227,-590.70605,1236.03345
278,2.308,792.44403,-424.98056,1282.54614,899.8125,-592.13489,1238.27332
279,2.317,800.12469,-425.07089,1284.03455,906.65485,-591.77698,1238.86902
280,2.325,807.71881,-426.65634,1284.94946,913.77655,-592.65442,1239.68274
281,2.333,815.04626,-426.62131,1285.54224,922.52698,-593.01508,1239.79773
282,2.342,822.38733,-428.10767,1285.26208,930.29242,-594.85016,1241.02759
283,2.35,828.7395,-429.16125,1286.02649,937.24738,-596.58856,1240.08655
284,2.358,835.73053,-430.64667,1285.82007,944.50055,-596.84137,1242.04834
285,2.367,843.01801,-431.83792,1286.07581,951.61713,-597.70966,1241.96936
286,2.375,851.56842,-432.1973,1286.06934,958.65417,-597.71198,1241.87683
287,2.383,859.27875,-433.16837,1286.18262,966.58148,-598.86761,1241.47803
288,2.392,865.7948,-434.05627,1285.22583,975.27759,-599.48108,1242.11304
289,2.4,873.88715,-433.96146,1285.72314,980.34052,-600.29407,1242.36255
290,2.408,880.83868,-435.07123,1285.25964,988.74097,-600.67932,1242.14258
291,2.417,888.58527,-435.27872,1284.61975,996.99677,-601.1225,1241.19202
292,2.425,896.77673,-436.03387,1283.94604,1003.97827,-602.73529,1241.4259
293,2.433,903.17474,-436.38092,1284.40942,1012.69818,-602.88934,1241.79602
294,2.442,910.51288,-436.29828,1283.24158,1020.67932,-603.15656,1240.86902
295,2.45,917.64514,-436.72379,1283.08167,1028.08801,-603.6936,1240.65833
296,2.458,927.0769,-436.84985,1282.10779,1036.19092,-603.50623,1240.12036
297,2.467,933.84326,-437.71649,1281.36877,1043.99377,-604.0838,1238.88403
298,2.475,941.13171,-437.58212,1279.95142,1051.85193,-604.69641,1239.6499
299,2.483,948.0235,-438.15466,1279.02856,1060.09741,-604.64691,1238.35217
300,2.492,957.33105,-437.12265,1278.9325,1067.526,-604.84821,1238.78699
301,2.5,964.75568,-436.38849,1277.74402,1076.25024,-604.61176,1236.83215
302,2.508,971.2511,-437.672,1277.55481,1083.55078,-604.58484,1236.58777
303,2.517,978.93445,-437.96991,1276.68152,1089.96289,-604.3822,1235.53857
304,2.525,988.98035,-435.1503,1274.55835,1098.67163,-604.6604,1234.63208
305,2.533,995.44977,-435.75497,1273.76929,1107.47363,-603.64526,1235.05518
306,2.542,1002.78674,-435.6369,1272.98767,1116.24097,-604.21802,1234.68494
307,2.55,1010.08234,-434.91547,1272.31726,1123.0614,-603.86847,1233.6145
308,2.558,1019.34497,-434.84604,1271.27075,1131.38708,-602.81616,1233.99414
309,2.567,1026.82788,-434.50305,1270.79199,1137.9906,-602.16498,1232.39282
310,2.575,1033.15942,-435.68771,1268.86536,1145.79785,-602.47516,1231.63831
311,2.583,1040.15198,-434.25415,1267.5719,1155.06299,-600.27692,1232.20605
312,2.592,1050.5,-432.56525,1267.64954,1162.68433,-601.60889,1232.04211
313,2.6,1057.69739,-430.98251,1267.00623,1169.04285,-600.89728,1231.64014
314,2.608,1065.53809,-431.56592,1266.30273,1176.40271,-599.71716,1231.9519
315,2.617,1072.96582,-428.70978,1265.02258,1184.87341,-598.69574,1232.89429
316,2.625,1081.67749,-429.78229,1262.84265,1192.60999,-598.02417,1232.12964
317,2.633,1089.23364,-428.32581,1263.29871,1199.10742,-597.90466,1232.37134
318,2.642,1099.17627,-428.29446,1262.854,1207.42249,-596.58759,1233.62659
319,2.65,1107.35303,-427.08768,1262.38806,1215.00378,-596.24481,1234.06921
320,2.658,1114.21655,-427.00604,1262.19153,1221.70593,-593.90442,1233.18408
321,2.667,1124.30212,-425.56485,1262.8219,1230.38428,-594.49872,1234.45581
322,2.675,1132.42957,-424.05801,1263.07617,1238.10803,-594.08337,1235.77551
323,2.683,1140.1073,-423.50543,1264.20605,1246.39197,-591.86542,1236.48669
324,2.692,1150.24902,-423.85175,1264.91541,1253.54871,-591.44269,1236.96387
325,2.7,1157.98181,-423.95691,1265.99475,1261.88745,-590.1723,1239.46533
326,2.708,1163.82166,-424.16827,1267.15869,1269.2738,-590.08405,1240.13171
327,2.717,1170.31873,-422.24466,1268.85095,1277.42346,-588.73077,1242.05249
328,2.725,1181.23706,-421.34268,1270.65759,1285.58545,-588.38409,1243.07556
329,2.733,1187.52356,-422.77231,1270.87866,1292.88745,-587.0462,1244.80872
330,2.742,1195.22754,-421.90894,1271.79602,1301.27539,-586.60284,1246.73364
331,2.75,1202.57874,-421.93686,1274.78711,1307.89734,-585.16724,1246.99182
332,2.758,1210.69629,-421.75632,1274.47375,1316.22668,-585.36383,1249.14551
333,2.767,1219.83813,-419.6077,1276.69556,1324.2511,-585.70618,1249.81018
334,2.775,1226.85815,-421.89084,1278.21521,1330.97327,-584.68323,1251.77832
