Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
188,1.558,911.59583,339.23566,940.48309
189,1.567,906.78223,337.60712,939.07642
190,1.575,900.8916,335.90961,937.96411
191,1.583,896.44,336.2381,937.9765
192,1.592,890.698,334.23022,936.5965
193,1.6,885.24231,333.96155,936.3064
194,1.608,880.00391,330.97061,934.948
195,1.617,874.25519,330.73264,933.64581
196,1.625,869.46136,329.50775,932.23444
197,1.633,864.25604,326.82272,931.39941
198,1.642,858.21655,325.29391,930.20807
199,1.65,852.54266,323.14844,929.31287
200,1.658,847.83441,323.81708,929.0459
201,1.667,842.35437,320.73032,928.44519
202,1.675,836.71686,319.41876,928.01068
203,1.683,830.48499,318.27789,927.76617
204,1.692,825.52521,315.75845,928.07819
205,1.7,819.69409,313.65146,928.06946
206,1.708,814.20313,312.11908,927.80157
207,1.717,808.80774,310.46072,928.48615
208,1.725,803.10498,308.89404,928.76727
209,1.733,797.59766,306.19385,929.68909
210,1.742,791.71716,304.66141,929.89783
211,1.75,786.82727,302.89136,930.55609
212,1.758,780.61865,300.82855,932.09351
213,1.767,775.98328,299.78506,932.56073
214,1.775,770.32874,297.06754,933.28345
215,1.783,764.55695,296.11011,934.97028
216,1.792,759.76031,294.26746,935.68976
217,1.8,754.32794,292.3356,936.23413
218,1.808,750.0365,289.93881,937.72302
219,1.817,744.37433,289.41913,938.41284
220,1.825,740.17853,286.50909,939.17096
221,1.833,735.55432,284.21411,940.18207
222,1.842,731.38696,282.76846,940.71698
223,1.85,725.95264,283.54468,941.95435
224,1.858,721.71136,281.14557,943.38574
225,1.867,717.29584,278.92746,943.38965
226,1.875,713.24768,277.50211,943.64331
227,1.883,708.52496,278.43488,944.08875
228,1.892,704.63593,276.66217,944.96667
229,1.9,700.30432,275.50153,945.24713
230,1.908,696.27759,273.91208,945.51868
231,1.917,691.95795,273.42963,945.8136
232,1.925,688.69696,272.49982,945.58484
233,1.933,683.71338,271.94022,946.75537
234,1.942,681.71069,271.38174,946.07355
235,1.95,675.96851,267.99704,947.43732
236,1.958,673.60614,268.84003,947.96942
237,1.967,669.8634,268.28262,948.32819
238,1.975,665.54919,267.33276,948.09985
239,1.983,663.92291,267.19318,948.30896
240,1.992,660.14532,266.92239,949.15247
241,2,657.07019,265.93561,949.36749
242,2.008,653.24792,266.56851,949.67853
243,2.017,650.7251,264.71179,949.94897
244,2.025,647.39911,265.61676,950.18591
245,2.033,644.22174,264.83286,950.55713
246,2.042,642.04871,266.06091,950.72888
247,2.05,639.5434,265.78415,950.80786
248,2.058,636.13434,264.84595,950.24561
249,2.067,633.82959,263.48074,950.04614
250,2.075,631.17963,265.62869,950.35095
251,2.083,627.43774,265.06848,949.9101
252,2.092,625.67712,265.38702,950.09827
253,2.1,622.75677,264.22928,949.82477
254,2.108,618.84119,264.93991,949.8277
255,2.117,616.23395,265.64511,949.03394
256,2.125,612.47449,264.96234,948.35498
257,2.133,609.78845,265.00018,947.74646
258,2.142,605.48505,264.92441,948.11877
259,2.15,601.31915,266.21268,947.61328
260,2.158,598.78662,266.07278,947.15582
261,2.167,595.03729,266.48981,946.82782
262,2.175,591.56854,267.00574,945.92383
263,2.183,587.34668,266.84869,945.33099
264,2.192,583.54584,267.284,945.14008
265,2.2,579.69403,269.32562,945.36145
266,2.208,575.38672,268.28513,944.005
267,2.217,571.08301,269.3316,943.61627
268,2.225,567.51868,270.14624,942.8208
269,2.233,561.95203,270.04669,941.8515
270,2.242,558.10834,270.83936,941.7171
271,2.25,554.34888,272.40762,940.64142
272,2.258,549.25464,271.2829,939.4884
273,2.267,544.6756,273.38675,939.20679
274,2.275,540.95154,274.7854,939.21832
275,2.283,534.66711,274.14203,937.93286
276,2.292,529.51563,275.50854,936.3598
277,2.3,524.38562,277.63739,936.19507
278,2.308,519.58282,278.52481,935.26526
279,2.317,514.54016,278.99432,934.17847
280,2.325,510.05145,280.03149,933.04742
281,2.333,504.37695,281.00302,932.78827
282,2.342,498.63162,282.06314,931.617
283,2.35,493.43991,283.19507,930.62524
284,2.358,487.52795,284.12497,929.68872
285,2.367,480.73987,286.26166,929.18182
286,2.375,475.6954,286.86002,928.37744
287,2.383,470.26401,289.6297,928.1734
288,2.392,463.6983,291.16214,926.83026
289,2.4,458.42496,291.94708,926.92963
290,2.408,452.7511,293.6604,926.98462
291,2.417,446.07855,293.98318,926.05957
292,2.425,439.34418,295.6691,926.21692
293,2.433,434.30099,297.13281,925.65808
294,2.442,428.26334,298.40921,925.29749
295,2.45,420.92764,300.1553,925.7843
296,2.458,415.74731,302.57657,926.80688
297,2.467,409.74521,303.03998,927.02319
298,2.475,403.18759,303.51349,926.97809
299,2.483,397.90948,306.43542,928.37616
300,2.492,392.22189,308.31323,929.15839
301,2.5,386.10583,309.43558,929.90863
302,2.508,380.76105,311.25272,931.25464
303,2.517,374.20932,311.89462,932.0083
304,2.525,367.48846,313.43671,934.38434
305,2.533,362.31201,316.12112,934.85419
306,2.542,356.14386,317.02036,936.50598
307,2.55,349.29782,317.64969,938.4444
308,2.558,344.90793,320.37735,938.94678
309,2.567,338.07608,320.70096,940.91016
310,2.575,332.00977,322.5174,942.06311
311,2.583,326.5452,324.36581,943.35815
312,2.592,320.60699,325.98288,944.73914
313,2.6,314.76276,327.54303,946.04584
314,2.608,309.80325,329.83728,946.68158
315,2.617,302.59286,331.35141,947.6521
316,2.625,297.31592,331.89252,948.79303
317,2.633,291.66571,333.41348,949.25201
318,2.642,286.27533,334.40405,949.42108
319,2.65,279.91757,336.42368,949.8385
320,2.658,274.13394,337.75778,950.41486
321,2.667,269.19986,338.16705,950.52167
322,2.675,262.68372,338.6199,951.10156
323,2.683,257.47156,339.61417,951.65472
324,2.692,252.55103,341.76926,952.04327
325,2.7,246.88106,341.84305,951.47375
326,2.708,241.32869,342.40192,951.70471
327,2.717,235.78239,342.82642,951.99316
328,2.725,231.29977,343.62503,952.94177
329,2.733,225.49251,343.23532,953.08618
330,2.742,221.18756,344.95062,953.5213
331,2.75,216.3149,344.11209,953.41827
332,2.758,210.89485,344.91537,953.6756
333,2.767,206.30786,345.64282,953.38251
334,2.775,201.10637,346.09201,952.92865
335,2.783,196.1808,345.83929,953.30048
336,2.792,191.02342,346.45496,953.2746
337,2.8,187.25967,346.01236,953.14508
338,2.808,182.15012,346.49988,952.78906
339,2.817,177.13951,346.70328,952.34485
340,2.825,172.40022,346.20236,951.85773
341,2.833,167.80949,347.43924,951.72882
342,2.842,163.40593,347.41718,951.2309
343,2.85,159.27504,346.61209,950.64398
344,2.858,153.69829,346.75806,950.02679
345,2.867,149.10764,346.77139,949.16632
346,2.875,144.08485,345.23679,948.82605
347,2.883,139.70241,346.05527,947.80353
348,2.892,136.09831,345.1467,946.64423
349,2.9,131.06927,344.67648,945.66553
350,2.908,126.067,344.25195,944.84937
351,2.917,121.87778,343.89447,943.96448
352,2.925,117.50669,343.29312,943.5946
353,2.933,112.88867,342.76694,942.46954
354,2.942,107.84818,342.37097,941.88037
355,2.95,103.28285,341.00223,940.87268
356,2.958,99.13409,340.22968,940.24561
357,2.967,94.07856,339.77695,939.36853
358,2.975,89.13554,338.56769,938.08252
359,2.983,83.99999,338.24142,937.18719
360,2.992,81.19624,337.57648,936.02734
361,3,75.84921,335.73627,935.01276
362,3.008,70.70334,335.12344,933.96948
363,3.017,65.29467,333.88464,933.22241
364,3.025,60.53395,332.62405,932.17993
365,3.033,55.64599,330.82562,931.25464
366,3.042,51.11712,330.30365,930.76337
367,3.05,45.19062,328.41605,929.60083
368,3.058,39.78306,326.7356,928.83673
369,3.067,36.41825,326.34854,927.84216
370,3.075,30.49342,323.12881,927.29346
371,3.083,25.44259,323.15588,926.63715
372,3.092,20.2695,321.80093,925.67981
373,3.1,14.97126,320.26624,925.03113
374,3.108,10.40525,318.20413,925.23169
375,3.117,5.22244,316.04294,923.95197
376,3.125,-0.57832,313.59171,924.30212
377,3.133,-6.25794,312.52789,924.56018
378,3.142,-11.10454,309.97125,924.67963
379,3.15,-16.01019,306.43311,924.51056
380,3.158,-21.5567,305.35059,925.45245
381,3.167,-26.96579,303.33862,926.43225
382,3.175,-32.34988,301.17325,926.89337
383,3.183,-37.41213,298.43256,927.07544
384,3.192,-42.71658,295.75934,928.14026
385,3.2,-48.59196,294.61221,929.04077
386,3.208,-54.46043,291.82867,929.20972
387,3.217,-58.4211,290.36581,930.25928
388,3.225,-63.77066,286.90689,930.59399
389,3.233,-69.07846,285.08984,931.76703
390,3.242,-74.75266,282.36505,931.9798
391,3.25,-80.17824,280.02899,933.0127
392,3.258,-84.37217,277.25424,933.87219
393,3.267,-90.00375,276.17596,934.77161
394,3.275,-95.24319,273.70862,935.29022
395,3.283,-99.8836,271.53934,935.80786
396,3.292,-103.73518,271.14014,935.84552
397,3.3,-109.20721,268.05038,936.37872
398,3.308,-114.34238,267.77536,938.05914
399,3.317,-117.60416,265.74216,938.16321
400,3.325,-121.83545,263.26001,938.92914
401,3.333,-125.78265,262.51163,939.02332
402,3.342,-130.19337,261.30209,939.10736
403,3.35,-135.80634,258.44186,939.33362
404,3.358,-140.00713,258.17401,939.57184
405,3.367,-144.07182,255.28166,939.81134
406,3.375,-148.97885,254.85542,941.60431
407,3.383,-153.1024,253.31339,941.14319
408,3.392,-156.54736,252.21701,941.48468
409,3.4,-161.98274,250.53223,942.07758
410,3.408,-165.54108,249.18787,942.57788
411,3.417,-170.47453,248.33369,943.19446
412,3.425,-174.24048,246.50191,943.33179
413,3.433,-178.03439,245.92311,943.80432
414,3.442,-182.31165,246.0739,943.8371
415,3.45,-184.95787,244.76398,944.64886
416,3.458,-189.3446,244.26535,945.13135
417,3.467,-194.16942,244.37175,945.04083
418,3.475,-197.58139,242.28577,945.11475
419,3.483,-200.72653,242.50769,945.17114
420,3.492,-205.4171,241.67148,945.1936
421,3.5,-209.66888,242.92813,945.35693
422,3.508,-213.1637,241.29878,945.19977
423,3.517,-216.07115,241.86168,945.36145
424,3.525,-221.01292,241.08786,945.47205
425,3.533,-224.55717,241.25858,945.21167
426,3.542,-228.53827,241.09206,944.88062
427,3.55,-231.55042,241.24394,944.927
428,3.558,-236.5415,240.78294,944.91632
429,3.567,-240.18399,240.59708,944.39142
430,3.575,-243.9369,240.84065,943.54645
431,3.583,-248.48643,239.59715,943.36505
432,3.592,-252.26625,240.30911,943.19745
433,3.6,-256.68469,240.43268,942.802
434,3.608,-261.58826,240.94989,941.9538
435,3.617,-266.56644,240.08823,941.70203
436,3.625,-270.21573,240.91457,941.30609
437,3.633,-275.06924,240.91843,941.09637
438,3.642,-278.99609,241.32323,940.69196
439,3.65,-284.54666,242.51634,939.50769
440,3.658,-288.37177,242.45708,938.55756
441,3.667,-293.86572,243.82683,937.98798
442,3.675,-298.75098,244.0265,937.23389
443,3.683,-303.08405,243.86273,936.99329
444,3.692,-309.10318,244.88792,935.88397
445,3.7,-315.0246,246.19266,935.20703
446,3.708,-319.83569,247.66809,934.20081
447,3.717,-325.62521,247.97949,933.48907
448,3.725,-331.3093,249.33093,932.78564
449,3.733,-336.99438,248.93805,932.1015
450,3.742,-343.57764,250.03134,930.23688
451,3.75,-349.21686,251.0341,929.87201
452,3.758,-354.4668,251.06273,929.24237
453,3.767,-361.20895,252.05798,928.64966
454,3.775,-368.00745,254.19521,927.61456
455,3.783,-374.16489,255.14374,926.47406
456,3.792,-379.99362,256.51428,926.10675
457,3.8,-387.09866,256.65347,925.21381
458,3.808,-394.17438,257.65524,925.29791
459,3.817,-400.21805,258.6882,925.49597
460,3.825,-408.01114,259.49881,925.19702
461,3.833,-414.89264,260.9718,925.75232
462,3.842,-421.46094,261.00482,925.96576
463,3.85,-428.2818,262.16812,926.33984
464,3.858,-436.03165,262.60733,927.00092
465,3.867,-441.9509,264.39365,927.62109
466,3.875,-449.24564,264.62158,929.38483
467,3.883,-456.37753,266.97958,929.36328
468,3.892,-463.26971,267.30035,931.48645
469,3.9,-470.97208,268.99539,932.76086
470,3.908,-477.12506,270.11865,933.62299
471,3.917,-482.96664,271.74338,934.66492
472,3.925,-491.73773,272.48123,935.52991
473,3.933,-497.99347,274.13824,937.03833
474,3.942,-504.82236,275.30762,937.69067
475,3.95,-512.53992,276.5361,938.97064
476,3.958,-519.48846,277.73001,940.16003
477,3.967,-526.49463,279.5611,941.4834
478,3.975,-533.8988,281.08496,941.40271
479,3.983,-540.06525,281.94449,942.67743
480,3.992,-547.83368,283.87582,943.68018
481,4,-554.8891,286.15317,944.5719
482,4.008,-561.37415,286.32269,944.5755
483,4.017,-568.80658,287.86703,944.80231
484,4.025,-576.51624,289.04349,945.67578
485,4.033,-582.99512,290.1647,945.81665
486,4.042,-589.45087,290.89288,946.05157
487,4.05,-596.27667,293.33258,946.39502
488,4.058,-602.81506,293.90283,946.55499
489,4.067,-609.82544,294.87613,946.77142
490,4.075,-615.89825,295.75647,946.96576
491,4.083,-622.72919,296.23975,947.38782
492,4.092,-628.69,296.66772,948.09778
493,4.1,-635.79291,297.33426,949.04175
494,4.108,-642.01862,296.75735,948.51947
495,4.117,-647.22052,298.38431,948.80725
496,4.125,-653.62354,299.52066,949.63538
497,4.133,-659.34698,298.44992,949.76416
498,4.142,-664.15924,299.51154,949.80292
499,4.15,-670.98389,298.80484,950.1853
500,4.158,-675.84698,299.41571,949.97778
501,4.167,-681.53638,300.11176,950.16864
502,4.175,-685.41565,300.51276,950.70721
503,4.183,-690.68945,299.38168,950.17932
504,4.192,-695.35193,299.31976,950.7309
505,4.2,-701.04181,299.867,950.79401
506,4.208,-706.341,300.17755,950.7655
507,4.217,-711.10992,300.30844,950.89569
508,4.225,-714.68323,299.00476,950.22675
509,4.233,-720.80884,299.96637,950.81531
510,4.242,-724.6806,299.99979,949.41956
511,4.25,-729.89117,299.41748,950.09119
512,4.258,-733.40112,298.54581,949.25262
513,4.267,-739.10852,297.84265,948.888
514,4.275,-743.49933,298.58002,948.50513
515,4.283,-746.68939,298.24695,947.93323
516,4.292,-752.21619,297.01447,947.59882
517,4.3,-755.92072,297.44687,946.33612
518,4.308,-759.73175,295.6864,944.78369
519,4.317,-764.97742,296.77582,944.12384
520,4.325,-768.62195,296.12622,944.05969
521,4.333,-773.67798,294.27197,943.23163
522,4.342,-777.80414,294.71109,942.66479
523,4.35,-783.47284,293.16541,941.49835
524,4.358,-785.28687,292.11829,940.32135
525,4.367,-791.09955,292.15485,940.12817
526,4.375,-794.72894,290.84866,939.11053
527,4.383,-798.8031,290.59799,938.51221
528,4.392,-804.81354,289.11453,937.18958
529,4.4,-807.0874,288.46924,936.25244
530,4.408,-811.07581,287.81799,935.61029
531,4.417,-814.3501,286.42679,934.59259
532,4.425,-820.30676,285.73422,934.20245
533,4.433,-822.83746,284.62766,933.85016
534,4.442,-827.24323,283.54831,932.21643
535,4.45,-831.88123,282.3251,931.13702
536,4.458,-836.44293,280.72253,930.64246
537,4.467,-840.26868,279.77359,930.44891
538,4.475,-844.12585,278.13065,929.48749
539,4.483,-848.93445,276.79498,929.0675
540,4.492,-852.45032,274.88739,928.0929
541,4.5,-857.3158,274.82956,927.27032
542,4.508,-861.21832,273.59982,926.77661
543,4.517,-865.91296,271.96268,926.42926
544,4.525,-869.45044,270.99927,925.46692
545,4.533,-874.68079,269.95096,925.42493
546,4.542,-879.15515,268.34341,925.30579
547,4.55,-882.93219,266.15796,925.35602
548,4.558,-887.02838,264.08392,925.81769
549,4.567,-891.94855,262.49857,926.30261
550,4.575,-895.44946,261.06915,926.69
551,4.583,-899.77313,259.0119,927.73511
552,4.592,-904.90521,257.58218,928.65253
553,4.6,-909.58881,255.81714,928.74524
554,4.608,-914.06104,253.67459,930.10071
555,4.617,-917.86359,251.68694,931.39984
556,4.625,-922.42334,250.00914,931.8056
557,4.633,-925.948,248.60397,932.74445
558,4.642,-930.1571,246.95964,933.79785
559,4.65,-935.23853,245.51927,934.60364
560,4.658,-939.42975,243.83162,936.39746
561,4.667,-944.09161,242.60185,937.02356
562,4.675,-948.71118,240.55388,937.14667
563,4.683,-952.85571,238.49422,937.61786
