Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
280,2.325,-187.44199,659.96472,1017.617
281,2.333,-194.5211,661.50018,1018.10565
282,2.342,-202.36797,661.28894,1017.78113
283,2.35,-209.92773,662.72168,1018.20093
284,2.358,-218.06161,662.92261,1018.64624
285,2.367,-226.0118,662.05573,1018.80841
286,2.375,-233.07291,663.84546,1019.01453
287,2.383,-240.59354,663.77966,1019.53888
288,2.392,-248.65018,663.66846,1019.74719
289,2.4,-256.65753,665.28033,1020.07703
290,2.408,-263.88492,665.41498,1019.40295
291,2.417,-272.44083,665.75891,1019.35406
292,2.425,-280.02402,666.1344,1019.83984
293,2.433,-288.32602,665.91675,1018.9552
294,2.442,-297.17047,666.05237,1018.50446
295,2.45,-305.16379,666.85406,1018.54907
296,2.458,-312.51715,668.26886,1017.91315
297,2.467,-321.22366,667.75684,1017.68451
298,2.475,-328.90878,668.64685,1017.49988
299,2.483,-337.34183,668.96088,1016.78943
300,2.492,-345.2326,668.32227,1016.69043
301,2.5,-353.20132,668.12286,1016.2334
302,2.508,-361.31558,668.04407,1015.13306
303,2.517,-370.22571,668.45709,1014.50818
304,2.525,-377.08432,668.19293,1014.67279
305,2.533,-385.94815,668.84949,1014.10345
306,2.542,-393.24661,668.50519,1013.9928
307,2.55,-402.58945,668.36163,1013.37097
308,2.558,-409.59882,668.73663,1012.19531
309,2.567,-418.12341,668.3045,1011.83844
310,2.575,-426.30789,667.89691,1011.28674
311,2.583,-434.42075,667.44238,1011.74567
312,2.592,-443.35315,668.01508,1011.49127
313,2.6,-450.23453,667.48535,1010.84674
314,2.608,-458.38004,667.4137,1010.30347
315,2.617,-467.04022,666.8241,1009.9491
316,2.625,-474.34213,666.52698,1009.77118
317,2.633,-482.95862,666.55347,1009.85583
318,2.642,-490.4281,665.9519,1011.25879
319,2.65,-499.48203,665.60681,1010.82819
320,2.658,-506.12762,664.24579,1011.17047
321,2.667,-515.11554,664.94434,1011.3606
322,2.675,-521.94757,664.21558,1011.96979
323,2.683,-531.98712,663.51556,1013.62396
324,2.692,-537.51208,663.31281,1013.67328
325,2.7,-546.25385,663.87805,1013.84174
326,2.708,-553.27289,662.7478,1015.60675
327,2.717,-559.71356,662.52686,1016.86151
328,2.725,-568.22888,662.71307,1017.80646
329,2.733,-575.08691,661.4162,1018.88019
330,2.742,-584.04761,661.90631,1020.23383
331,2.75,-590.33057,661.56628,1020.42145
332,2.758,-597.09967,661.09229,1022.38422
333,2.767,-605.26715,662.30273,1023.67896
334,2.775,-612.3576,661.63763,1024.20593
335,2.783,-619.45221,660.58923,1024.84717
336,2.792,-627.60321,661.72009,1026.36475
337,2.8,-634.85638,661.20868,1027.1416
338,2.808,-640.65985,660.48792,1028.77441
339,2.817,-648.82111,660.117,1028.96655
340,2.825,-655.55328,660.48816,1030.7666
341,2.833,-661.99524,659.83179,1031.97009
342,2.842,-668.66022,658.99585,1032.45435
343,2.85,-676.2085,660.26733,1033.41455
344,2.858,-683.20703,659.37433,1035.08813
345,2.867,-688.12177,659.61035,1036.09595
346,2.875,-695.85101,659.0874,1037.16748
347,2.883,-701.77917,658.97729,1038.43494
348,2.892,-708.91656,658.95673,1039.22217
349,2.9,-716.83368,659.42963,1039.81934
350,2.908,-723.27014,659.49591,1039.7644
351,2.917,-729.5896,658.23035,1040.19751
352,2.925,-735.44934,658.84961,1040.83191
353,2.933,-741.71777,658.41797,1041.03455
354,2.942,-748.98248,657.75372,1040.57886
355,2.95,-755.69812,656.7113,1041.10754
356,2.958,-762.48785,658.00452,1040.60657
357,2.967,-769.39655,657.38147,1040.27917
358,2.975,-774.61426,657.86975,1039.97046
359,2.983,-781.54016,657.21954,1040.06116
360,2.992,-787.75726,657.76941,1040.31384
361,3,-795.51093,657.42236,1040.55103
362,3.008,-801.18555,658.36267,1040.20313
363,3.017,-808.76892,657.5755,1039.7301
364,3.025,-814.78052,658.6286,1039.16528
365,3.033,-821.85608,657.53723,1038.87964
366,3.042,-826.64703,658.26862,1038.30957
367,3.05,-835.02747,658.22906,1037.26685
368,3.058,-840.15668,659.60834,1037.06091
369,3.067,-848.44641,659.18463,1035.83875
370,3.075,-854.44116,659.63788,1034.4668
371,3.083,-862.25067,659.99054,1034.10474
372,3.092,-868.7782,660.78235,1034.2395
373,3.1,-876.21826,660.89069,1033.45178
374,3.108,-883.1203,660.56696,1032.87524
375,3.117,-890.48376,661.02045,1029.95959
376,3.125,-898.01495,661.93793,1030.31775
377,3.133,-906.19281,661.74518,1029.42749
378,3.142,-912.51447,662.80872,1028.25183
379,3.15,-920.12598,661.98865,1027.33521
380,3.158,-926.82703,663.29156,1025.34094
381,3.167,-935.02435,662.9317,1024.78418
382,3.175,-941.3725,664.85199,1023.76917
383,3.183,-950.59039,664.69006,1022.43756
384,3.192,-956.25574,665.59625,1021.67877
385,3.2,-965.01099,665.47656,1020.08777
386,3.208,-971.67279,667.11615,1018.26733
387,3.217,-981.20325,667.09924,1017.47449
388,3.225,-988.63873,668.85638,1015.55286
389,3.233,-997.49329,668.61011,1014.64734
390,3.242,-1004.17706,670.87067,1014.02032
391,3.25,-1013.21643,670.38794,1012.83435
392,3.258,-1019.61133,670.92249,1011.92615
393,3.267,-1027.57373,671.61157,1011.17786
394,3.275,-1034.60474,672.91083,1010.16479
395,3.283,-1045.64563,673.67853,1011.12445
396,3.292,-1054.00598,675.00098,1010.31903
397,3.3,-1061.28979,674.28137,1010.23529
398,3.308,-1069.26721,676.73578,1010.63324
399,3.317,-1077.98999,676.51733,1010.67139
400,3.325,-1086.87463,676.36987,1010.74847
401,3.333,-1094.27197,677.82544,1012.11798
402,3.342,-1101.39941,677.05933,1012.25323
403,3.35,-1108.64038,678.80713,1013.29309
