Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
385,3.2,1179.15222,-60.94312,1341.11865
386,3.208,1185.95251,-61.12852,1340.87549
387,3.217,1192.21802,-59.59443,1339.17261
388,3.225,1197.50037,-59.22132,1337.96472
389,3.233,1202.64978,-57.32312,1337.48877
390,3.242,1207.14441,-56.32143,1337.50317
391,3.25,1213.77539,-53.69798,1335.97546
392,3.258,1219.20642,-52.6532,1335.04321
393,3.267,1224.09326,-51.75825,1335.21887
394,3.275,1229.89185,-50.18901,1335.02368
395,3.283,1236.18604,-49.21841,1335.51941
396,3.292,1242.17505,-47.81343,1337.0625
397,3.3,1247.14111,-46.97889,1336.67188
398,3.308,1254.68054,-43.80391,1338.43823
399,3.317,1260.08093,-45.69909,1340.43762
400,3.325,1265.73376,-44.51164,1339.47668
401,3.333,1272.1228,-43.12154,1341.82959
402,3.342,1276.68884,-43.09867,1341.68579
403,3.35,1284.39844,-42.06392,1343.33655
404,3.358,1289.52356,-42.15125,1344.3916
405,3.367,1294.72485,-40.19809,1345.0498
406,3.375,1300.7041,-39.33727,1346.32605
407,3.383,1305.91968,-37.48122,1347.0199
408,3.392,1312.02197,-34.0679,1347.02136
409,3.4,1318.1366,-33.88034,1347.28809
410,3.408,1324.30945,-32.27067,1346.74646
411,3.417,1329.76758,-31.36639,1348.06226
412,3.425,1334.46753,-30.78309,1348.88672
413,3.433,1340.20667,-29.67558,1348.67273
414,3.442,1344.3009,-29.56812,1350.30249
415,3.45,1350.62939,-28.13919,1349.65698
416,3.458,1355.12744,-26.84933,1349.29956
417,3.467,1362.20337,-24.77774,1351.00012
418,3.475,1367.22546,-24.86977,1350.66626
419,3.483,1372.30237,-23.05162,1350.18347
420,3.492,1376.04602,-23.34567,1351.35815
421,3.5,1381.74219,-22.94682,1349.58398
422,3.508,1387.09973,-22.098,1352.21472
423,3.517,1392.99805,-20.99484,1351.72253
424,3.525,1397.00146,-21.78201,1352.05481
425,3.533,1401.56067,-20.82707,1350.7655
426,3.542,1405.33606,-21.08933,1350.01697
427,3.55,1412.02234,-20.13141,1351.41541
428,3.558,1417.57007,-19.18746,1351.76392
429,3.567,1420.86353,-19.02122,1352.71265
430,3.575,1427.74841,-18.87776,1352.52563
431,3.583,1430.9054,-19.10683,1351.89941
432,3.592,1438.06433,-21.11868,1353.1908
433,3.6,1442.51379,-18.57231,1352.96204
434,3.608,1447.59265,-20.09012,1353.82971
435,3.617,1452.88953,-19.9811,1352.72888
436,3.625,1458.95374,-18.16699,1353.59766
437,3.633,1465.36914,-19.96048,1352.55811
438,3.642,1467.33118,-18.86834,1351.55762
439,3.65,1474.53418,-19.82833,1352.52002
440,3.658,1480.60022,-19.05287,1352.28955
441,3.667,1485.06946,-19.21514,1352.63342
442,3.675,1489.84399,-22.8147,1353.1864
443,3.683,1496.81238,-21.91871,1351.64014
444,3.692,1500.06372,-22.09016,1350.95422
445,3.7,1508.12122,-24.10067,1352.06409
446,3.708,1512.33228,-24.73331,1350.56445
447,3.717,1518.98291,-25.9988,1351.60828
448,3.725,1525.00732,-26.16924,1349.84668
449,3.733,1529.68262,-28.59957,1348.61523
450,3.742,1535.54309,-28.06928,1348.1543
451,3.75,1540.6134,-27.72516,1346.79968
452,3.758,1547.77808,-30.54268,1346.93677
453,3.767,1552.24939,-33.89014,1345.18164
454,3.775,1557.95605,-34.714,1345.29968
455,3.783,1561.27429,-35.18961,1343.06042
456,3.792,1568.86523,-35.8061,1341.26953
457,3.8,1575.98938,-38.69366,1339.65479
458,3.808,1578.9679,-40.32748,1338.50659
459,3.817,1585.09985,-43.71554,1337.71204
460,3.825,1591.03467,-42.78522,1336.19641
461,3.833,1595.7312,-45.98213,1334.13513
462,3.842,1601.69824,-45.8201,1333.98059
463,3.85,1606.90771,-46.75255,1333.64441
464,3.858,1611.02026,-50.67202,1332.46338
465,3.867,1618.08545,-53.13979,1332.34717
466,3.875,1624.01819,-52.29156,1332.72339
467,3.883,1628.85791,-55.53438,1332.73669
468,3.892,1636.41833,-54.93576,1335.00244
469,3.9,1643.77283,-57.54556,1334.65015
470,3.908,1644.31982,-59.64319,1334.49402
471,3.917,1650.51367,-58.58336,1333.92773
