Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
400,3.325,-318.56848,399.07449,837.62012
401,3.333,-326.7785,399.77533,838.95715
402,3.342,-333.58057,400.27551,839.41876
403,3.35,-341.17145,400.79422,840.14459
404,3.358,-348.67487,400.88507,840.59015
405,3.367,-355.78265,400.87045,840.58942
406,3.375,-363.04575,400.53085,841.31714
407,3.383,-369.1109,400.85275,841.82379
408,3.392,-375.01773,400.03323,842.80707
409,3.4,-382.72968,400.66794,842.06104
410,3.408,-388.814,400.55383,842.50323
411,3.417,-395.51419,399.37143,843.21198
412,3.425,-401.37445,399.26187,842.42633
413,3.433,-407.87189,398.74127,842.59204
414,3.442,-415.30444,397.4697,841.95068
415,3.45,-421.08154,397.85071,842.1228
416,3.458,-426.70688,397.09448,842.28229
417,3.467,-433.3508,396.22049,842.03101
418,3.475,-439.14203,395.03906,841.37634
419,3.483,-444.28421,393.69778,841.21759
420,3.492,-450.37952,392.86404,840.95752
421,3.5,-456.5668,391.01404,840.27673
422,3.508,-462.06763,390.36057,840.20105
423,3.517,-468.64377,389.94867,839.22949
424,3.525,-474.68356,388.70868,837.66162
425,3.533,-479.84186,387.38159,837.65704
426,3.542,-485.45078,386.79227,837.7179
427,3.55,-490.88068,384.27029,836.72852
428,3.558,-496.12167,384.1033,836.12714
429,3.567,-501.45773,382.64127,835.53534
430,3.575,-506.97467,382.00159,835.26263
431,3.583,-511.82608,380.45175,833.70221
432,3.592,-516.78094,378.84729,832.77759
433,3.6,-521.35968,377.30026,832.39124
434,3.608,-526.52509,375.68872,831.93488
435,3.617,-531.83185,375.21774,830.95569
436,3.625,-536.90808,373.76697,830.34039
437,3.633,-541.69708,372.79581,829.87762
438,3.642,-546.18085,371.8996,828.80707
439,3.65,-551.0979,371.07227,827.79315
440,3.658,-555.4292,369.5076,827.00421
441,3.667,-560.05762,368.61716,826.15009
442,3.675,-564.70227,367.4537,826.00964
443,3.683,-568.43677,366.49249,824.64233
444,3.692,-573.55157,364.50616,823.24408
445,3.7,-577.92499,363.92816,823.43372
446,3.708,-581.77734,363.38708,823.57501
447,3.717,-585.0849,361.80832,822.99438
448,3.725,-590.01514,360.40552,823.05829
449,3.733,-593.93347,360.43106,823.47003
450,3.742,-597.46277,357.95975,823.9259
451,3.75,-601.23663,356.20319,823.64178
452,3.758,-604.99622,355.06403,824.75781
453,3.767,-608.83032,353.6745,824.8324
454,3.775,-611.93481,353.20712,825.27985
455,3.783,-616.57507,351.96585,825.65112
456,3.792,-619.42108,350.20578,826.56927
457,3.8,-623.18237,350.02316,826.62811
458,3.808,-626.65198,349.17557,828.56384
459,3.817,-629.00299,347.29364,829.32666
460,3.825,-633.52985,345.99283,829.79663
461,3.833,-636.13489,346.0961,830.53577
462,3.842,-639.80304,344.28745,832.0047
463,3.85,-643.39307,343.95184,832.66003
464,3.858,-646.48615,343.10205,833.03577
465,3.867,-649.65381,343.08783,833.90308
466,3.875,-653.11694,341.6936,834.03485
467,3.883,-656.44507,341.36008,835.03442
468,3.892,-660.24011,340.62488,835.0578
469,3.9,-662.33008,340.23169,835.63123
470,3.908,-666.36987,339.78937,835.95758
471,3.917,-668.98364,339.76367,836.66907
472,3.925,-672.78235,338.22202,836.33453
473,3.933,-675.92664,338.18301,836.28253
474,3.942,-678.87463,336.22482,836.69751
475,3.95,-681.96191,335.92523,836.90186
476,3.958,-685.44318,335.14444,837.07733
477,3.967,-688.12256,333.95944,837.62628
478,3.975,-691.32001,333.1911,838.0874
479,3.983,-694.63831,332.69907,837.9939
480,3.992,-696.68976,331.57129,837.85297
481,4,-701.56036,330.71725,838.52216
482,4.008,-703.62347,329.44693,838.21283
483,4.017,-706.65826,328.94104,839.03876
484,4.025,-710.43854,328.38882,839.0611
485,4.033,-712.88165,328.17822,839.13855
486,4.042,-716.1109,328.056,839.39429
487,4.05,-719.42651,327.29715,839.23083
488,4.058,-722.38275,326.56342,839.82886
489,4.067,-725.56207,326.37885,839.91937
490,4.075,-728.45081,325.76093,840.09143
491,4.083,-732.36786,326.14404,840.06207
492,4.092,-736.02417,326.02472,839.40924
493,4.1,-737.73468,324.99643,838.9787
494,4.108,-742.48138,325.48587,839.15131
495,4.117,-744.44171,325.04938,838.66229
496,4.125,-748.6933,324.77637,838.25421
497,4.133,-751.67444,324.6348,837.23236
498,4.142,-754.86554,324.7691,837.01428
499,4.15,-758.73859,324.31897,836.93329
500,4.158,-762.25311,324.72672,836.56567
501,4.167,-765.854,324.08136,835.92365
502,4.175,-768.69482,324.27316,835.55554
503,4.183,-772.89673,324.4043,835.25641
504,4.192,-777.00269,323.78333,834.61371
505,4.2,-781.13214,325.48941,834.3407
506,4.208,-785.35303,324.67752,833.10828
507,4.217,-788.78168,324.38589,832.37128
508,4.225,-793.99683,324.71506,831.81549
509,4.233,-797.48364,324.30426,830.18848
510,4.242,-803.33331,325.50244,830.09814
511,4.25,-808.16821,326.54883,829.64172
512,4.258,-812.93018,327.38321,829.06537
513,4.267,-817.30353,327.22748,828.69214
514,4.275,-823.28204,327.98923,827.41724
515,4.283,-827.98987,328.28882,826.41058
516,4.292,-833.14813,328.42966,825.71051
517,4.3,-839.05798,329.58609,824.43219
518,4.308,-844.07709,329.36203,824.12903
519,4.317,-850.47717,331.56003,823.86823
520,4.325,-856.9278,330.70538,823.45715
521,4.333,-863.61462,331.38681,823.05286
522,4.342,-869.43237,332.34564,821.90155
523,4.35,-875.78992,332.28082,821.8855
524,4.358,-882.49957,333.10638,821.4353
525,4.367,-888.82239,334.93878,820.12531
526,4.375,-894.5827,336.12677,819.53357
527,4.383,-901.79382,336.97617,818.53284
528,4.392,-908.85669,336.7554,818.46777
529,4.4,-915.3678,336.83905,817.83997
530,4.408,-922.20435,337.16943,817.79797
531,4.417,-929.39618,337.58752,817.72607
532,4.425,-937.24719,338.98996,817.06482
533,4.433,-944.88245,339.43005,816.66132
534,4.442,-951.19897,339.19809,815.74573
535,4.45,-959.8172,340.15732,816.57019
536,4.458,-967.1369,340.65662,816.05438
537,4.467,-974.3822,341.23529,816.02325
538,4.475,-981.65369,342.38028,816.04431
539,4.483,-990.38751,343.68369,816.66614
540,4.492,-997.95569,343.3988,817.14026
541,4.5,-1005.92004,343.84436,817.8717
