Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
396,3.292,1455.04028,-200.58725,840.45227
397,3.3,1459.22559,-200.58131,839.53857
398,3.308,1462.43237,-201.00795,838.50116
399,3.317,1466.67029,-200.47765,838.18463
400,3.325,1469.05908,-199.84332,838.08319
401,3.333,1472.99561,-200.02036,838.03906
402,3.342,1477.0094,-200.41946,837.95331
403,3.35,1479.61279,-200.84995,837.16498
404,3.358,1482.4823,-201.55116,837.53278
405,3.367,1486.03015,-200.77802,838.28363
406,3.375,1488.6709,-201.20372,838.3374
407,3.383,1493.39282,-201.57079,839.70465
408,3.392,1495.34448,-201.21057,839.2019
409,3.4,1498.67432,-200.98511,838.96765
410,3.408,1502.17383,-202.19327,839.64856
411,3.417,1506.04614,-201.7314,839.23248
412,3.425,1508.40649,-201.88976,839.11609
413,3.433,1512.62744,-202.51991,839.96454
414,3.442,1515.99939,-202.04597,839.81915
415,3.45,1519.05823,-203.0522,839.90143
416,3.458,1522.85242,-204.3299,841.17633
417,3.467,1527.02551,-203.25655,839.58392
418,3.475,1529.88257,-203.75679,839.604
419,3.483,1533.18152,-203.72292,838.96753
420,3.492,1536.91992,-203.73935,838.9328
421,3.5,1540.91675,-205.03613,838.86926
422,3.508,1544.33862,-204.96066,839.16858
423,3.517,1547.6156,-206.12505,839.6875
424,3.525,1551.42651,-206.33647,839.34778
425,3.533,1553.77307,-206.79309,839.39691
426,3.542,1557.71045,-206.19626,839.67279
427,3.55,1561.7627,-207.11569,840.07233
428,3.558,1564.93225,-207.76331,840.56512
429,3.567,1568.83777,-208.45883,840.28589
430,3.575,1573.64429,-208.2901,840.70734
431,3.583,1576.66687,-209.32846,840.79419
432,3.592,1579.86523,-208.03909,841.22821
433,3.6,1584.11938,-209.69633,841.4444
434,3.608,1588.50085,-211.01427,842.06537
435,3.617,1592.84448,-211.94067,842.36633
436,3.625,1597.20508,-212.57213,841.44379
437,3.633,1600.77271,-211.68149,842.70587
438,3.642,1605.2074,-213.60695,841.51965
439,3.65,1610.40662,-214.01334,842.22687
440,3.658,1613.82544,-214.99176,842.11633
441,3.667,1618.88257,-215.97,841.35303
442,3.675,1624.15625,-215.64423,842.50049
443,3.683,1628.44409,-218.4258,841.64886
444,3.692,1633.94934,-218.91084,841.31091
445,3.7,1638.61902,-219.72638,841.48596
446,3.708,1643.81091,-219.8138,841.75519
447,3.717,1649.94214,-221.61113,842.04419
448,3.725,1655.40845,-222.05627,841.8905
449,3.733,1661.82678,-223.22406,842.56696
450,3.742,1668.1145,-225.4959,842.76453
451,3.75,1672.95691,-223.8819,841.41626
452,3.758,1679.45325,-226.12073,841.48517
453,3.767,1686.4624,-227.10626,840.80566
454,3.775,1693.16028,-227.87061,841.23254
455,3.783,1699.12622,-227.84343,841.24237
456,3.792,1706.26135,-229.539,841.37146
457,3.8,1713.74219,-230.77908,841.27478
458,3.808,1721.49951,-232.48703,841.71808
459,3.817,1728.4967,-234.05643,841.45239
460,3.825,1735.48987,-235.67938,839.50134
461,3.833,1742.26025,-234.39197,839.43225
462,3.842,1749.44519,-236.12411,839.96643
463,3.85,1758.11121,-237.76955,839.53815
464,3.858,1765.07324,-239.46208,840.20471
465,3.867,1772.08337,-242.12395,840.53577
466,3.875,1780.87122,-242.96971,839.12158
467,3.883,1789.43945,-244.12627,839.70581
468,3.892,1795.97375,-246.80185,838.40271
469,3.9,1804.52234,-248.1508,839.3031
470,3.908,1813.74976,-249.14598,839.67249
471,3.917,1820.00916,-251.78998,840.51788
472,3.925,1827.3042,-250.06084,840.3894
473,3.933,1835.03931,-251.77612,841.6825
