Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
339,2.817,819.09436,-43.40827,1223.02344,925.91864,-187.18768,1171.47876
340,2.825,828.1463,-44.3537,1223.91626,933.97083,-188.32188,1171.93335
341,2.833,835.09308,-46.67526,1224.09863,941.52374,-189.77179,1172.46118
342,2.842,842.32245,-48.88513,1225.63599,950.7973,-191.25525,1173.40833
343,2.85,849.1759,-48.68393,1226.32019,958.98853,-191.76665,1173.45496
344,2.858,855.7981,-53.72565,1226.37903,967.59363,-192.74481,1173.7832
345,2.867,863.59424,-55.78532,1226.72473,975.60504,-196.1525,1174.50366
346,2.875,871.24652,-54.50832,1228.08533,982.97473,-197.16835,1174.82825
347,2.883,877.86157,-57.42949,1227.17566,990.29816,-197.85298,1174.92371
348,2.892,884.80365,-59.35334,1227.82166,999.86414,-198.96057,1175.10461
349,2.9,891.78839,-60.94606,1228.33215,1007.47778,-200.4615,1174.31836
350,2.908,897.2677,-62.59961,1229.50867,1016.43335,-201.99634,1174.3241
351,2.917,904.80481,-65.27212,1230.23193,1024.82068,-202.29105,1175.18494
352,2.925,911.01569,-66.25606,1230.97632,1034.07275,-202.493,1174.56067
353,2.933,917.1557,-68.52849,1232.11951,1042.54138,-204.42511,1174.5199
354,2.942,924.95758,-68.61297,1232.55481,1050.62732,-205.24969,1174.2489
355,2.95,930.05139,-70.8044,1231.99036,1057.82434,-205.87831,1174.52795
356,2.958,936.36298,-71.56322,1233.98669,1066.22485,-205.64824,1174.96411
357,2.967,943.05768,-75.31486,1233.36023,1074.23645,-206.87505,1173.99377
358,2.975,949.78607,-76.92439,1233.69153,1080.9187,-207.03864,1174.8584
359,2.983,955.64734,-77.66383,1233.29236,1088.81396,-207.95319,1174.65991
360,2.992,962.00146,-79.59532,1232.26331,1095.66479,-207.78661,1175.5238
361,3,967.88727,-79.38763,1234.24561,1104.3446,-208.82066,1176.31018
362,3.008,974.95288,-81.0316,1234.34521,1111.38623,-210.01448,1176.37305
363,3.017,980.36267,-83.62699,1234.82629,1118.5061,-210.26765,1176.09473
364,3.025,987.50226,-84.17686,1236.92078,1125.38171,-210.03278,1176.10791
365,3.033,993.58807,-85.43417,1236.07849,1132.44543,-211.37105,1176.66089
366,3.042,999.46271,-87.06554,1236.10327,1138.71326,-212.76814,1176.6969
367,3.05,1005.91504,-87.03049,1235.59241,1146.01453,-213.27559,1176.93591
368,3.058,1013.50256,-87.53896,1235.64734,1152.55408,-213.39549,1177.84473
369,3.067,1017.52209,-88.93635,1236.3634,1159.58203,-214.34904,1176.34912
370,3.075,1025.67517,-87.50114,1237.38196,1166.39307,-214.76099,1175.8988
371,3.083,1030.74011,-89.49885,1237.42676,1173.3092,-215.18399,1176.34033
372,3.092,1036.4519,-92.08744,1236.54407,1180.57507,-215.3322,1176.16357
373,3.1,1042.19458,-93.41786,1236.37622,1185.11719,-214.18187,1176.16345
374,3.108,1047.81995,-92.03107,1235.46301,1191.46155,-215.73102,1175.5033
375,3.117,1054.68237,-92.59076,1236.45679,1198.29077,-215.81712,1174.81006
376,3.125,1059.93774,-92.57961,1235.00842,1204.24902,-217.00934,1174.94641
377,3.133,1064.75305,-94.3281,1234.37085,1209.67944,-215.68483,1174.86365
378,3.142,1072.26782,-93.31259,1234.9801,1216.09314,-216.05602,1173.48962
379,3.15,1076.92639,-93.72405,1234.30408,1221.36658,-217.10785,1173.73315
380,3.158,1083.99561,-92.88728,1234.86597,1227.4823,-216.30568,1173.41406
381,3.167,1089.15259,-92.58511,1233.87366,1232.48193,-216.31761,1173.10803
382,3.175,1095.11072,-90.89404,1232.67419,1238.51672,-216.1624,1172.42017
383,3.183,1101.44666,-92.99194,1231.55933,1244.70959,-216.21082,1171.69568
384,3.192,1106.6228,-91.45728,1231.21765,1249.52844,-215.03377,1171.17188
385,3.2,1111.73682,-90.35332,1230.95898,1254.78784,-215.80104,1170.92822
386,3.208,1119.08057,-90.81916,1229.8844,1259.58606,-215.33784,1169.49072
387,3.217,1124.68665,-88.52216,1228.75171,1265.77808,-214.93559,1169.12817
388,3.225,1131.04785,-85.97305,1229.40747,1270.69165,-213.84196,1168.71912
389,3.233,1136.31799,-86.89361,1226.5564,1276.79797,-213.53903,1168.78174
390,3.242,1141.82019,-85.95078,1226.37793,1281.30383,-213.31592,1168.40491
391,3.25,1147.66199,-85.97837,1225.5448,1285.73535,-213.20024,1167.35474
392,3.258,1153.14502,-84.69057,1223.77185,1290.05945,-212.29211,1166.66077
393,3.267,1158.60962,-82.95071,1225.26172,1295.6947,-211.73247,1166.92188
394,3.275,1166.42297,-78.89112,1224.24341,1299.83435,-210.92865,1166.88647
395,3.283,1170.93457,-78.59886,1222.30176,1305.24219,-210.33409,1165.61438
396,3.292,1177.49158,-77.7946,1222.29126,1309.87585,-209.52197,1165.03162
397,3.3,1183.40857,-73.98727,1224.24084,1315.35193,-209.27818,1165.8562
398,3.308,1187.90503,-74.54481,1221.60693,1319.30652,-207.40102,1165.98779
399,3.317,1196.37781,-74.42565,1223.57202,1324.65161,-206.97249,1166.67517
400,3.325,1200.9978,-74.34951,1223.12756,1329.65247,-205.29442,1167.6604
401,3.333,1207.89392,-69.8498,1225.54858,1334.67969,-204.5018,1168.80469
402,3.342,1213.43469,-72.93655,1224.65393,1339.27332,-204.40788,1169.57275
403,3.35,1220.43958,-69.46619,1227.48303,1344.61133,-204.05707,1171.58386
404,3.358,1226.23169,-67.81031,1228.61121,1349.46069,-202.32117,1172.53149
405,3.367,1232.31042,-69.68153,1228.90405,1356.21069,-201.85609,1174.01868
406,3.375,1238.11731,-68.03954,1230.03442,1360.95203,-200.55743,1175.67102
407,3.383,1243.92944,-66.40511,1231.16553,1367.02393,-199.33502,1176.81653
408,3.392,1250.94824,-63.86694,1229.9231,1372.01489,-198.94633,1177.68359
409,3.4,1256.38013,-64.86959,1231.40356,1376.98816,-198.36261,1178.29517
410,3.408,1261.42786,-63.51193,1231.49353,1381.53967,-198.23232,1178.8512
411,3.417,1266.39673,-65.65781,1231.62305,1386.87964,-197.53146,1179.90247
412,3.425,1272.12549,-59.13148,1232.88464,1390.88721,-197.19437,1179.18958
413,3.433,1279.25085,-60.69978,1231.64685,1396.31995,-197.31873,1180.01233
414,3.442,1285.11035,-59.10855,1232.77954,1400.53223,-195.98239,1180.46106
415,3.45,1291.22424,-56.96577,1233.06726,1404.20447,-195.91322,1180.01233
416,3.458,1293.63281,-54.70642,1233.78638,1408.95532,-196.2189,1180.27954
417,3.467,1300.20996,-56.83147,1234.27002,1412.59961,-195.35576,1180.32861
418,3.475,1304.15051,-54.34971,1234.98938,1416.35156,-195.13489,1180.84998
419,3.483,1307.65564,-54.81912,1235.23645,1420.1521,-194.59435,1182.26831
420,3.492,1314.7395,-50.70193,1237.60791,1424.26624,-194.02351,1181.36707
421,3.5,1318.75513,-52.50876,1236.54321,1428.2948,-194.52603,1181.4198
422,3.508,1325.35388,-48.93484,1236.76025,1433.0332,-193.67714,1181.66492
423,3.517,1328.96338,-53.6785,1237.21106,1437.25574,-193.34653,1181.80176
424,3.525,1334.03857,-48.65936,1237.79517,1441.02612,-193.80777,1182.7583
425,3.533,1341.56482,-49.71297,1235.70398,1446.10132,-193.75067,1182.1665
426,3.542,1345.3457,-46.57123,1238.17261,1449.50684,-192.59969,1182.18005
427,3.55,1349.36536,-46.98981,1236.76453,1454.5249,-194.08463,1182.61902
428,3.558,1353.44141,-46.66306,1237.98279,1457.62744,-193.31059,1183.26184
429,3.567,1359.39014,-45.14653,1239.12415,1461.65552,-193.44778,1183.99927
430,3.575,1365.34607,-43.63551,1240.2666,1465.88147,-193.10841,1183.90833
431,3.583,1368.36462,-45.69394,1240.44531,1469.32104,-193.69453,1182.80554
432,3.592,1371.94226,-46.1842,1240.70056,1474.18176,-192.63187,1183.7644
433,3.6,1379.58813,-47.09958,1239.54553,1478.8468,-192.90921,1184.06921
434,3.608,1383.84448,-44.19942,1239.5647,1481.63281,-193.21452,1184.547
435,3.617,1391.95752,-43.92892,1237.74817,1486.0636,-193.9949,1184.58606
436,3.625,1397.43469,-38.38496,1239.79272,1490.24353,-193.79082,1184.02075
437,3.633,1402.15625,-42.04313,1239.9386,1494.24756,-193.27248,1184.26746
438,3.642,1405.53003,-43.39387,1239.59973,1498.87488,-195.30339,1184.69043
439,3.65,1411.76758,-41.29494,1241.52026,1503.48096,-195.86452,1184.25684
440,3.658,1419.41809,-42.83841,1239.96484,1508.6427,-195.85083,1184.41199
441,3.667,1423.53003,-42.92606,1240.12622,1513.00391,-195.72589,1183.4718
442,3.675,1426.52258,-45.3475,1239.09058,1518.26746,-195.34276,1182.45154
443,3.683,1434.2655,-45.60101,1238.1604,1523.12732,-195.97791,1182.26758
444,3.692,1439.9845,-44.84056,1238.79797,1529.28943,-197.24367,1182.25769
445,3.7,1446.21118,-44.00299,1237.7511,1533.5708,-198.0957,1182.24805
446,3.708,1453.56824,-45.02355,1238.27686,1539.23792,-198.21169,1180.87268
447,3.717,1457.86304,-48.02822,1236.01135,1544.68469,-199.31197,1180.89209
448,3.725,1462.60852,-49.24178,1236.91602,1550.34265,-200.1282,1179.97339
449,3.733,1469.55627,-46.90576,1236.81274,1555.25757,-200.57646,1179.99158
450,3.742,1477.35938,-47.3862,1235.94873,1561.76477,-202.34435,1178.8125
451,3.75,1485.06348,-49.00544,1234.72058,1567.08752,-202.69981,1177.19666
452,3.758,1486.27112,-51.92406,1234.45337,1573.86694,-204.43373,1177.08606
453,3.767,1492.79285,-50.62272,1233.49451,1578.7804,-205.17245,1175.14966
454,3.775,1500.54834,-52.23893,1232.27026,1585.11121,-207.34421,1174.61719
455,3.783,1504.76514,-56.23363,1231.20728,1590.17603,-208.06734,1173.19434
456,3.792,1511.23181,-58.68808,1228.75452,1596.79443,-209.67461,1173.71362
457,3.8,1519.04944,-60.30394,1227.53235,1602.276,-210.812,1171.95959
458,3.808,1525.31152,-58.88657,1228.69604,1608.96777,-212.39427,1170.58313
459,3.817,1523.13745,-64.74499,1224.2417,1615.28918,-214.79935,1170.67969
460,3.825,1538.31226,-65.44142,1221.50879,1621.71716,-217.16869,1168.38623
461,3.833,1543.11707,-64.15799,1222.09009,1627.13147,-217.90106,1167.52466
462,3.842,1548.5011,-67.93152,1220.16089,1633.93274,-220.2679,1167.06567
463,3.85,1553.10254,-72.40042,1219.68799,1639.60278,-220.58093,1165.98767
464,3.858,1561.80811,-73.32468,1216.80298,1645.89624,-223.54112,1163.9563
465,3.867,1565.69434,-76.12915,1217.39734,1652.45337,-226.07387,1163.79871
466,3.875,1569.57727,-77.13611,1216.69409,1658.82471,-227.97987,1162.2655
467,3.883,1573.8634,-78.9,1215.62598,1665.97791,-230.05655,1161.02783
468,3.892,1576.46399,-79.64125,1219.02405,1671.25098,-231.341,1160.74719
469,3.9,1582.63708,-80.33729,1219.2533,1678.02307,-233.41826,1162.02173
470,3.908,1590.69849,-80.63151,1219.87549,1684.98242,-235.94173,1162.2793
471,3.917,1597.36145,-83.3149,1218.61914,1690.38538,-236.74017,1162.47034
472,3.925,1603.23511,-86.50407,1217.37439,1697.48059,-238.57278,1163.00671
473,3.933,1608.10681,-86.37991,1219.51807,1704.14355,-241.16025,1163.00122
